time,Network.host[0].spi.getReceivedData_time:vector
0.005318500343,0.00083
0.006814667124,0.00083
0.009807000686,0.00083
0.012799334248,0.00083
0.01579166781,0.00083
0.018784001372,0.00083
0.021776334934,0.00083
0.024768668496,0.00083
0.027761002058,0.00083
0.03075333562,0.00083
0.033745669182,0.00083
0.036738002744,0.00083
0.039730336306,0.00083
0.042722669868,0.00083
0.04571500343,0.00083
0.048707336992,0.00083
0.051699670554,0.00083
0.054692004116,0.00083
0.057684337678,0.00083
0.06067667124,0.00083
0.063669004802,0.00083
0.066661338364,0.00083
0.069653671926,0.00083
0.072646005488,0.00083
0.07563833905,0.00083
0.078630672612,0.00083
0.081623006174,0.00083
0.084615339736,0.00083
0.087607673298,0.00083
0.09060000686,0.00083
0.093592340422,0.00083
0.096584673984,0.00083
0.099577007546,0.00083
0.102569341108,0.00083
0.10556167467,0.00083
0.108554008232,0.00083
0.111546341794,0.00083
0.114538675356,0.00083
0.117531008918,0.00083
0.12052334248,0.00083
0.123515676042,0.00083
0.126508009604,0.00083
0.129500343166,0.00083
0.132492676728,0.00083
0.13548501029,0.00083
0.138477343852,0.00083
0.141469677414,0.00083
0.144462010976,0.00083
0.147454344538,0.00083
0.1504466781,0.00083
0.153439011662,0.00083
0.156431345224,0.00083
0.159423678786,0.00083
0.162416012348,0.00083
0.16540834591,0.00083
0.168400679472,0.00083
0.171393013034,0.00083
0.174385346596,0.00083
0.177377680158,0.00083
0.18037001372,0.00083
0.183362347282,0.00083
0.186354680844,0.00083
0.189347014406,0.00083
0.192339347968,0.00083
0.19533168153,0.00083
0.198324015092,0.00083
0.201316348654,0.00083
0.204308682216,0.00083
0.207301015778,0.00083
0.21029334934,0.00083
0.213285682902,0.00083
0.216278016464,0.00083
0.219270350026,0.00083
0.222262683588,0.00083
0.22525501715,0.00083
0.228247350712,0.00083
0.231239684274,0.00083
0.234232017836,0.00083
0.237224351398,0.00083
0.24021668496,0.00083
0.243209018522,0.00083
0.246201352084,0.00083
0.249193685646,0.00083
0.252186019208,0.00083
0.25517835277,0.00083
0.258170686332,0.00083
0.261163019894,0.00083
0.264155353456,0.00083
0.267147687018,0.00083
0.27014002058,0.00083
0.273132354142,0.00083
0.276124687704,0.00083
0.279117021266,0.00083
0.282109354828,0.00083
0.28510168839,0.00083
0.288094021952,0.00083
0.291086355514,0.00083
0.294078689076,0.00083
0.297071022638,0.00083
0.3000633562,0.00083
0.303055689762,0.00083
0.306048023324,0.00083
0.309040356886,0.00083
0.312032690448,0.00083
0.31502502401,0.00083
0.318017357572,0.00083
0.321009691134,0.00083
0.324002024696,0.00083
0.326994358258,0.00083
0.32998669182,0.00083
0.332979025382,0.00083
0.335971358944,0.00083
0.338963692506,0.00083
0.341956026068,0.00083
0.34494835963,0.00083
0.347940693192,0.00083
0.350933026754,0.00083
0.353925360316,0.00083
0.356917693878,0.00083
0.35991002744,0.00083
0.362902361002,0.00083
0.365894694564,0.00083
0.368887028126,0.00083
0.371879361688,0.00083
0.37487169525,0.00083
0.377864028812,0.00083
0.380856362374,0.00083
0.383848695936,0.00083
0.386841029498,0.00083
0.38983336306,0.00083
0.392825696622,0.00083
0.395818030184,0.00083
0.398810363746,0.00083
0.401802697308,0.00083
0.40479503087,0.00083
0.407787364432,0.00083
0.410779697994,0.00083
0.413772031556,0.00083
0.416764365118,0.00083
0.41975669868,0.00083
0.422749032242,0.00083
0.425741365804,0.00083
0.428733699366,0.00083
0.431726032928,0.00083
0.43471836649,0.00083
0.437710700052,0.00083
0.440703033614,0.00083
0.443695367176,0.00083
0.446687700738,0.00083
0.4496800343,0.00083
0.452672367862,0.00083
0.455664701424,0.00083
0.458657034986,0.00083
0.461649368548,0.00083
0.46464170211,0.00083
0.467634035672,0.00083
0.470626369234,0.00083
0.473618702796,0.00083
0.476611036358,0.00083
0.47960336992,0.00083
0.482595703482,0.00083
0.485588037044,0.00083
0.488580370606,0.00083
0.491572704168,0.00083
0.49456503773,0.00083
0.497557371292,0.00083
0.500549704854,0.00083
0.503542038416,0.00083
0.506534371978,0.00083
0.50952670554,0.00083
0.512519039102,0.00083
0.515511372664,0.00083
0.518503706226,0.00083
0.521496039788,0.00083
0.52448837335,0.00083
0.527480706912,0.00083
0.530473040474,0.00083
0.533465374036,0.00083
0.536457707598,0.00083
0.53945004116,0.00083
0.542442374722,0.00083
0.545434708284,0.00083
0.548427041846,0.00083
0.551419375408,0.00083
0.55441170897,0.00083
0.557404042532,0.00083
0.560396376094,0.00083
0.563388709656,0.00083
0.566381043218,0.00083
0.56937337678,0.00083
0.572365710342,0.00083
0.575358043904,0.00083
0.578350377466,0.00083
0.581342711028,0.00083
0.58433504459,0.00083
0.587327378152,0.00083
0.590319711714,0.00083
0.593312045276,0.00083
0.596304378838,0.00083
0.5992967124,0.00083
0.602289045962,0.00083
0.605281379524,0.00083
0.608273713086,0.00083
0.611266046648,0.00083
0.61425838021,0.00083
0.617250713772,0.00083
0.620243047334,0.00083
0.623235380896,0.00083
0.626227714458,0.00083
0.62922004802,0.00083
0.632212381582,0.00083
0.635204715144,0.00083
0.638197048706,0.00083
0.641189382268,0.00083
0.64418171583,0.00083
0.647174049392,0.00083
0.650166382954,0.00083
0.653158716516,0.00083
0.656151050078,0.00083
0.65914338364,0.00083
0.662135717202,0.00083
0.665128050764,0.00083
0.668120384326,0.00083
0.671112717888,0.00083
0.67410505145,0.00083
0.677097385012,0.00083
0.680089718574,0.00083
0.683082052136,0.00083
0.686074385698,0.00083
0.68906671926,0.00083
0.692059052822,0.00083
0.695051386384,0.00083
0.698043719946,0.00083
0.701036053508,0.00083
0.70402838707,0.00083
0.707020720632,0.00083
0.710013054194,0.00083
0.713005387756,0.00083
0.715997721318,0.00083
0.71899005488,0.00083
0.721982388442,0.00083
0.724974722004,0.00083
0.727967055566,0.00083
0.730959389128,0.00083
0.73395172269,0.00083
0.736944056252,0.00083
0.739936389814,0.00083
0.742928723376,0.00083
0.745921056938,0.00083
0.7489133905,0.00083
0.751905724062,0.00083
0.754898057624,0.00083
0.757890391186,0.00083
0.760882724748,0.00083
0.76387505831,0.00083
0.766867391872,0.00083
0.769859725434,0.00083
0.772852058996,0.00083
0.775844392558,0.00083
0.77883672612,0.00083
0.781829059682,0.00083
0.784821393244,0.00083
0.787813726806,0.00083
0.790806060368,0.00083
0.79379839393,0.00083
0.796790727492,0.00083
0.799783061054,0.00083
0.802775394616,0.00083
0.805767728178,0.00083
0.80876006174,0.00083
0.811752395302,0.00083
0.814744728864,0.00083
0.817737062426,0.00083
