time,Network.host[0].spi.RxNoFrame_time:vector
0.00154616678,5e-005
0.007530833904,5e-005
0.010523167466,5e-005
0.013515501028,5e-005
0.01650783459,5e-005
0.019500168152,5e-005
0.022492501714,5e-005
0.025484835276,5e-005
0.028477168838,5e-005
0.0314695024,5e-005
0.034461835962,5e-005
0.037454169524,5e-005
0.040446503086,5e-005
0.043438836648,5e-005
0.04643117021,5e-005
0.049423503772,5e-005
0.052415837334,5e-005
0.055408170896,5e-005
0.058400504458,5e-005
0.06139283802,5e-005
0.064385171582,5e-005
0.067377505144,5e-005
0.070369838706,5e-005
0.073362172268,5e-005
0.07635450583,5e-005
0.079346839392,5e-005
0.082339172954,5e-005
0.085331506516,5e-005
0.088323840078,5e-005
0.09131617364,5e-005
0.094308507202,5e-005
0.097300840764,5e-005
0.100293174326,5e-005
0.103285507888,5e-005
0.10627784145,5e-005
0.109270175012,5e-005
0.112262508574,5e-005
0.115254842136,5e-005
0.118247175698,5e-005
0.12123950926,5e-005
0.124231842822,5e-005
0.127224176384,5e-005
0.130216509946,5e-005
0.133208843508,5e-005
0.13620117707,5e-005
0.139193510632,5e-005
0.142185844194,5e-005
0.145178177756,5e-005
0.148170511318,5e-005
0.15116284488,5e-005
0.154155178442,5e-005
0.157147512004,5e-005
0.160139845566,5e-005
0.163132179128,5e-005
0.16612451269,5e-005
0.169116846252,5e-005
0.172109179814,5e-005
0.175101513376,5e-005
0.178093846938,5e-005
0.1810861805,5e-005
0.184078514062,5e-005
0.187070847624,5e-005
0.190063181186,5e-005
0.193055514748,5e-005
0.19604784831,5e-005
0.199040181872,5e-005
0.202032515434,5e-005
0.205024848996,5e-005
0.208017182558,5e-005
0.21100951612,5e-005
0.214001849682,5e-005
0.216994183244,5e-005
0.219986516806,5e-005
0.222978850368,5e-005
0.22597118393,5e-005
0.228963517492,5e-005
0.231955851054,5e-005
0.234948184616,5e-005
0.237940518178,5e-005
0.24093285174,5e-005
0.243925185302,5e-005
0.246917518864,5e-005
0.249909852426,5e-005
0.252902185988,5e-005
0.25589451955,5e-005
0.258886853112,5e-005
0.261879186674,5e-005
0.264871520236,5e-005
0.267863853798,5e-005
0.27085618736,5e-005
0.273848520922,5e-005
0.276840854484,5e-005
0.279833188046,5e-005
0.282825521608,5e-005
0.28581785517,5e-005
0.288810188732,5e-005
0.291802522294,5e-005
0.294794855856,5e-005
0.297787189418,5e-005
0.30077952298,5e-005
0.303771856542,5e-005
0.306764190104,5e-005
0.309756523666,5e-005
0.312748857228,5e-005
0.31574119079,5e-005
0.318733524352,5e-005
0.321725857914,5e-005
0.324718191476,5e-005
0.327710525038,5e-005
0.3307028586,5e-005
0.333695192162,5e-005
0.336687525724,5e-005
0.339679859286,5e-005
0.342672192848,5e-005
0.34566452641,5e-005
0.348656859972,5e-005
0.351649193534,5e-005
0.354641527096,5e-005
0.357633860658,5e-005
0.36062619422,5e-005
0.363618527782,5e-005
0.366610861344,5e-005
0.369603194906,5e-005
0.372595528468,5e-005
0.37558786203,5e-005
0.378580195592,5e-005
0.381572529154,5e-005
0.384564862716,5e-005
0.387557196278,5e-005
0.39054952984,5e-005
