time,Network.host[0].spi.ArrivedDataframesCount:vector
0.001792333563,1
0.003584333562,2
0.005376333561,3
0.00716833356,4
0.008960333559,5
0.010752333558,6
0.012544333557,7
0.014336333556,8
0.016128333555,9
0.017920333554,10
0.019712333553,11
0.021504333552,12
0.023296333551,13
0.02508833355,14
0.026880333549,15
0.028672333548,16
0.030464333547,17
0.032256333546,18
0.034048333545,19
0.035840333544,20
0.037632333543,21
0.039424333542,22
0.041216333541,23
0.04300833354,24
0.044800333539,25
0.046592333538,26
0.048384333537,27
0.050176333536,28
0.051968333535,29
0.053760333534,30
0.055552333533,31
0.057344333532,32
0.059136333531,33
0.06092833353,34
0.062720333529,35
0.064512333528,36
0.066304333527,37
0.068096333526,38
0.069888333525,39
0.071680333524,40
0.073472333523,41
0.075264333522,42
0.077056333521,43
0.07884833352,44
0.080640333519,45
0.082432333518,46
0.084224333517,47
0.086016333516,48
0.087808333515,49
0.089600333514,50
0.091392333513,51
0.093184333512,52
0.094976333511,53
0.09676833351,54
0.098560333509,55
0.100352333508,56
0.102144333507,57
0.103936333506,58
0.105728333505,59
0.107520333504,60
0.109312333503,61
0.111104333502,62
0.112896333501,63
0.1146883335,64
0.116480333499,65
0.118272333498,66
0.120064333497,67
0.121856333496,68
0.123648333495,69
0.125440333494,70
0.127232333493,71
0.129024333492,72
0.130816333491,73
0.13260833349,74
0.134400333489,75
0.136192333488,76
0.137984333487,77
0.139776333486,78
0.141568333485,79
0.143360333484,80
0.145152333483,81
0.146944333482,82
0.148736333481,83
0.15052833348,84
0.152320333479,85
0.154112333478,86
0.155904333477,87
0.157696333476,88
0.159488333475,89
0.161280333474,90
0.163072333473,91
0.164864333472,92
0.166656333471,93
0.16844833347,94
0.170240333469,95
0.172032333468,96
0.173824333467,97
0.175616333466,98
0.177408333465,99
0.179200333464,100
0.180992333463,101
0.182784333462,102
0.184576333461,103
0.18636833346,104
0.188160333459,105
0.189952333458,106
0.191744333457,107
0.193536333456,108
0.195328333455,109
0.197120333454,110
0.198912333453,111
0.200704333452,112
0.202496333451,113
0.20428833345,114
0.206080333449,115
0.207872333448,116
0.209664333447,117
0.211456333446,118
0.213248333445,119
0.215040333444,120
0.216832333443,121
0.218624333442,122
0.220416333441,123
0.22220833344,124
0.224000333439,125
0.225792333438,126
0.227584333437,127
0.229376333436,128
0.231168333435,129
0.232960333434,130
0.234752333433,131
0.236544333432,132
0.238336333431,133
0.24012833343,134
0.241920333429,135
0.243712333428,136
0.245504333427,137
0.247296333426,138
0.249088333425,139
0.250880333424,140
0.252672333423,141
0.254464333422,142
0.256256333421,143
0.25804833342,144
0.259840333419,145
0.261632333418,146
0.263424333417,147
0.265216333416,148
0.267008333415,149
0.268800333414,150
0.270592333413,151
0.272384333412,152
0.274176333411,153
0.27596833341,154
0.277760333409,155
0.279552333408,156
0.281344333407,157
0.283136333406,158
0.284928333405,159
