time,Network.host[0].spi.RxNoFrame_time:vector
0.00174616678,5e-005
0.008530833904,5e-005
0.011923167466,5e-005
0.015315501028,5e-005
0.01870783459,5e-005
0.022100168152,5e-005
0.025492501714,5e-005
0.028884835276,5e-005
0.032277168838,5e-005
0.0356695024,5e-005
0.039061835962,5e-005
0.042454169524,5e-005
0.045846503086,5e-005
0.049238836648,5e-005
0.05263117021,5e-005
0.056023503772,5e-005
0.059415837334,5e-005
0.062808170896,5e-005
0.066200504458,5e-005
0.06959283802,5e-005
0.072985171582,5e-005
0.076377505144,5e-005
0.079769838706,5e-005
0.083162172268,5e-005
0.08655450583,5e-005
0.089946839392,5e-005
0.093339172954,5e-005
0.096731506516,5e-005
0.100123840078,5e-005
0.10351617364,5e-005
0.106908507202,5e-005
0.110300840764,5e-005
0.113693174326,5e-005
0.117085507888,5e-005
0.12047784145,5e-005
0.123870175012,5e-005
0.127262508574,5e-005
0.130654842136,5e-005
0.134047175698,5e-005
0.13743950926,5e-005
0.140831842822,5e-005
0.144224176384,5e-005
0.147616509946,5e-005
0.151008843508,5e-005
0.15440117707,5e-005
0.157793510632,5e-005
0.161185844194,5e-005
0.164578177756,5e-005
0.167970511318,5e-005
0.17136284488,5e-005
0.174755178442,5e-005
0.178147512004,5e-005
0.181539845566,5e-005
0.184932179128,5e-005
0.18832451269,5e-005
0.191716846252,5e-005
0.195109179814,5e-005
0.198501513376,5e-005
0.201893846938,5e-005
0.2052861805,5e-005
0.208678514062,5e-005
0.212070847624,5e-005
0.215463181186,5e-005
0.218855514748,5e-005
0.22224784831,5e-005
0.225640181872,5e-005
0.229032515434,5e-005
0.232424848996,5e-005
0.235817182558,5e-005
0.23920951612,5e-005
0.242601849682,5e-005
0.245994183244,5e-005
0.249386516806,5e-005
0.252778850368,5e-005
0.25617118393,5e-005
0.259563517492,5e-005
0.262955851054,5e-005
0.266348184616,5e-005
0.269740518178,5e-005
0.27313285174,5e-005
0.276525185302,5e-005
0.279917518864,5e-005
0.283309852426,5e-005
0.286702185988,5e-005
0.29009451955,5e-005
0.293486853112,5e-005
0.296879186674,5e-005
0.300271520236,5e-005
0.303663853798,5e-005
0.30705618736,5e-005
0.310448520922,5e-005
0.313840854484,5e-005
0.317233188046,5e-005
0.320625521608,5e-005
0.32401785517,5e-005
0.327410188732,5e-005
0.330802522294,5e-005
0.334194855856,5e-005
0.337587189418,5e-005
0.34097952298,5e-005
0.344371856542,5e-005
0.347764190104,5e-005
0.351156523666,5e-005
0.354548857228,5e-005
0.35794119079,5e-005
0.361333524352,5e-005
