time,Network.host[0].app.Throughput:vector
0.005998500343,93356.7
0.007694667124,145555
0.011087000686,151529
0.014479334248,154703
0.01787166781,156673
0.021264001372,158014
0.024656334934,158986
0.028048668496,159722
0.031441002058,160300
0.03483333562,160766
0.038225669182,161148
0.041618002744,161469
0.045010336306,161741
0.048402669868,161975
0.05179500343,162178
0.055187336992,162356
0.058579670554,162514
0.061972004116,162654
0.065364337678,162780
0.06875667124,162893
0.072149004802,162996
0.075541338364,163090
0.078933671926,163175
0.082326005488,163253
0.08571833905,163326
0.089110672612,163392
0.092503006174,163454
0.095895339736,163512
0.099287673298,163565
0.10268000686,163615
0.106072340422,163662
0.109464673984,163706
0.112857007546,163747
0.116249341108,163786
0.11964167467,163823
0.123034008232,163857
0.126426341794,163890
0.129818675356,163921
0.133211008918,163950
0.13660334248,163978
0.139995676042,164005
0.143388009604,164030
0.146780343166,164055
0.150172676728,164078
0.15356501029,164100
0.156957343852,164121
0.160349677414,164141
0.163742010976,164161
0.167134344538,164179
0.1705266781,164197
0.173919011662,164214
0.177311345224,164231
0.180703678786,164247
0.184096012348,164262
0.18748834591,164277
0.190880679472,164291
0.194273013034,164305
0.197665346596,164318
0.201057680158,164331
0.20445001372,164343
0.207842347282,164355
0.211234680844,164367
0.214627014406,164378
0.218019347968,164389
0.22141168153,164400
0.224804015092,164410
0.228196348654,164420
0.231588682216,164429
0.234981015778,164439
0.23837334934,164448
0.241765682902,164457
0.245158016464,164465
0.248550350026,164474
0.251942683588,164482
0.25533501715,164490
0.258727350712,164497
0.262119684274,164505
0.265512017836,164512
0.268904351398,164519
0.27229668496,164526
0.275689018522,164533
0.279081352084,164540
0.282473685646,164546
0.285866019208,164553
0.28925835277,164559
0.292650686332,164565
0.296043019894,164571
0.299435353456,164576
0.302827687018,164582
0.30622002058,164588
0.309612354142,164593
0.313004687704,164598
0.316397021266,164603
0.319789354828,164608
0.32318168839,164613
0.326574021952,164618
0.329966355514,164623
0.333358689076,164627
0.336751022638,164632
0.3401433562,164636
0.343535689762,164641
0.346928023324,164645
0.350320356886,164649
0.353712690448,164653
0.35710502401,164657
0.360497357572,164661
0.363889691134,164665
0.367282024696,164669
0.370674358258,164673
0.37406669182,164677
0.377459025382,164680
0.380851358944,164684
0.384243692506,164687
0.387636026068,164691
0.39102835963,164694
0.394420693192,164697
0.397813026754,164700
0.401205360316,164704
0.404597693878,164707
0.40799002744,164710
0.411382361002,164713
0.414774694564,164716
0.418167028126,164719
0.421559361688,164722
0.42495169525,164725
0.428344028812,164727
0.431736362374,164730
0.435128695936,164733
0.438521029498,164736
0.44191336306,164738
0.445305696622,164741
0.448698030184,164743
0.452090363746,164746
0.455482697308,164748
0.45887503087,164751
0.462267364432,164753
0.465659697994,164756
0.469052031556,164758
0.472444365118,164760
0.47583669868,164762
0.479229032242,164765
0.482621365804,164767
0.486013699366,164769
0.489406032928,164771
0.49279836649,164773
0.496190700052,164775
0.499583033614,164777
0.502975367176,164779
0.506367700738,164781
0.5097600343,164783
0.513152367862,164785
0.516544701424,164787
0.519937034986,164789
0.523329368548,164791
0.52672170211,164793
0.530114035672,164795
0.533506369234,164797
0.536898702796,164798
0.540291036358,164800
0.54368336992,164802
0.547075703482,164804
0.550468037044,164805
0.553860370606,164807
0.557252704168,164809
0.56064503773,164810
0.564037371292,164812
0.567429704854,164813
0.570822038416,164815
0.574214371978,164816
0.57760670554,164818
0.580999039102,164820
0.584391372664,164821
0.587783706226,164823
0.591176039788,164824
0.59456837335,164825
0.597960706912,164827
0.601353040474,164828
0.604745374036,164830
0.608137707598,164831
0.61153004116,164832
0.614922374722,164834
0.618314708284,164835
0.621707041846,164836
0.625099375408,164838
0.62849170897,164839
0.631884042532,164840
0.635276376094,164842
0.638668709656,164843
0.642061043218,164844
0.64545337678,164845
0.648845710342,164847
0.652238043904,164848
0.655630377466,164849
0.659022711028,164850
0.66241504459,164851
0.665807378152,164852
0.669199711714,164854
0.672592045276,164855
0.675984378838,164856
0.6793767124,164857
0.682769045962,164858
0.686161379524,164859
0.689553713086,164860
0.692946046648,164861
0.69633838021,164862
0.699730713772,164863
0.703123047334,164864
0.706515380896,164865
0.709907714458,164866
0.71330004802,164868
0.716692381582,164869
0.720084715144,164869
0.723477048706,164870
0.726869382268,164871
0.73026171583,164872
0.733654049392,164873
0.737046382954,164874
0.740438716516,164875
0.743831050078,164876
0.74722338364,164877
0.750615717202,164878
0.754008050764,164879
0.757400384326,164880
0.760792717888,164881
0.76418505145,164882
0.767577385012,164882
0.770969718574,164883
0.774362052136,164884
0.777754385698,164885
0.78114671926,164886
0.784539052822,164887
0.787931386384,164887
0.791323719946,164888
0.794716053508,164889
0.79810838707,164890
0.801500720632,164891
0.804893054194,164891
0.808285387756,164892
0.811677721318,164893
0.81507005488,164894
0.818462388442,164895
0.821854722004,164895
0.825247055566,164896
0.828639389128,164897
0.83203172269,164898
0.835424056252,164898
0.838816389814,164899
0.842208723376,164900
0.845601056938,164900
0.8489933905,164901
0.852385724062,164902
0.855778057624,164903
0.859170391186,164903
0.862562724748,164904
0.86595505831,164905
0.869347391872,164905
0.872739725434,164906
0.876132058996,164907
0.879524392558,164907
0.88291672612,164908
0.886309059682,164909
0.889701393244,164909
0.893093726806,164910
0.896486060368,164911
0.89987839393,164911
0.903270727492,164912
0.906663061054,164912
0.910055394616,164913
0.913447728178,164914
0.91684006174,164914
0.920232395302,164915
0.923624728864,164915
0.927017062426,164916
0.930409395988,164917
0.93380172955,164917
0.937194063112,164918
0.940586396674,164918
0.943978730236,164919
0.947371063798,164920
0.95076339736,164920
0.954155730922,164921
0.957548064484,164921
0.960940398046,164922
0.964332731608,164922
0.96772506517,164923
0.971117398732,164923
0.974509732294,164924
0.977902065856,164924
0.981294399418,164925
0.98468673298,164926
0.988079066542,164926
0.991471400104,164927
0.994863733666,164927
0.998256067228,164928
1.00164840079,164928
1.005040734352,164929
1.008433067914,164929
1.011825401476,164930
1.015217735038,164930
1.0186100686,164931
1.022002402162,164931
1.025394735724,164932
1.028787069286,164932
1.032179402848,164933
1.03557173641,164933
1.038964069972,164934
1.042356403534,164934
1.045748737096,164934
1.049141070658,164935
1.05253340422,164935
1.055925737782,164936
1.059318071344,164936
1.062710404906,164937
1.066102738468,164937
1.06949507203,164938
1.072887405592,164938
1.076279739154,164939
1.079672072716,164939
1.083064406278,164939
1.08645673984,164940
1.089849073402,164940
1.093241406964,164941
1.096633740526,164941
1.100026074088,164942
1.10341840765,164942
1.106810741212,164942
1.110203074774,164943
1.113595408336,164943
1.116987741898,164944
1.12038007546,164944
1.123772409022,164944
1.127164742584,164945
1.130557076146,164945
1.133949409708,164946
1.13734174327,164946
1.140734076832,164946
1.144126410394,164947
1.147518743956,164947
1.150911077518,164948
1.15430341108,164948
1.157695744642,164948
1.161088078204,164949
1.164480411766,164949
1.167872745328,164949
1.17126507889,164950
1.174657412452,164950
1.178049746014,164951
1.181442079576,164951
1.184834413138,164951
1.1882267467,164952
1.191619080262,164952
1.195011413824,164952
1.198403747386,164953
1.201796080948,164953
1.20518841451,164953
1.208580748072,164954
1.211973081634,164954
1.215365415196,164955
1.218757748758,164955
1.22215008232,164955
1.225542415882,164956
1.228934749444,164956
1.232327083006,164956
1.235719416568,164957
1.23911175013,164957
1.242504083692,164957
1.245896417254,164958
1.249288750816,164958
1.252681084378,164958
1.25607341794,164959
1.259465751502,164959
1.262858085064,164959
1.266250418626,164959
1.269642752188,164960
1.27303508575,164960
1.276427419312,164960
1.279819752874,164961
1.283212086436,164961
1.286604419998,164961
1.28999675356,164962
1.293389087122,164962
1.296781420684,164962
1.300173754246,164963
1.303566087808,164963
1.30695842137,164963
1.310350754932,164963
1.313743088494,164964
1.317135422056,164964
1.320527755618,164964
1.32392008918,164965
1.327312422742,164965
1.330704756304,164965
1.334097089866,164966
1.337489423428,164966
1.34088175699,164966
1.344274090552,164966
1.347666424114,164967
1.351058757676,164967
1.354451091238,164967
1.3578434248,164967
1.361235758362,164968
1.364628091924,164968
1.368020425486,164968
1.371412759048,164969
1.37480509261,164969
1.378197426172,164969
1.381589759734,164969
1.384982093296,164970
1.388374426858,164970
1.39176676042,164970
1.395159093982,164970
1.398551427544,164971
1.401943761106,164971
1.405336094668,164971
1.40872842823,164971
1.412120761792,164972
1.415513095354,164972
1.418905428916,164972
1.422297762478,164972
1.42569009604,164973
1.429082429602,164973
1.432474763164,164973
1.435867096726,164973
1.439259430288,164974
1.44265176385,164974
1.446044097412,164974
1.449436430974,164974
1.452828764536,164975
1.456221098098,164975
1.45961343166,164975
1.463005765222,164975
1.466398098784,164976
1.469790432346,164976
1.473182765908,164976
1.47657509947,164976
1.479967433032,164977
1.483359766594,164977
1.486752100156,164977
1.490144433718,164977
1.49353676728,164978
1.496929100842,164978
1.500321434404,164978
1.503713767966,164978
1.507106101528,164978
1.51049843509,164979
1.513890768652,164979
1.517283102214,164979
1.520675435776,164979
1.524067769338,164980
1.5274601029,164980
1.530852436462,164980
1.534244770024,164980
1.537637103586,164980
1.541029437148,164981
1.54442177071,164981
1.547814104272,164981
1.551206437834,164981
1.554598771396,164981
1.557991104958,164982
1.56138343852,164982
1.564775772082,164982
1.568168105644,164982
1.571560439206,164983
1.574952772768,164983
1.57834510633,164983
1.581737439892,164983
1.585129773454,164983
1.588522107016,164984
1.591914440578,164984
1.59530677414,164984
1.598699107702,164984
1.602091441264,164984
1.605483774826,164985
1.608876108388,164985
1.61226844195,164985
1.615660775512,164985
1.619053109074,164985
1.622445442636,164986
1.625837776198,164986
1.62923010976,164986
1.632622443322,164986
1.636014776884,164986
1.639407110446,164986
1.642799444008,164987
1.64619177757,164987
1.649584111132,164987
1.652976444694,164987
1.656368778256,164987
1.659761111818,164988
1.66315344538,164988
1.666545778942,164988
1.669938112504,164988
1.673330446066,164988
1.676722779628,164989
1.68011511319,164989
1.683507446752,164989
1.686899780314,164989
1.690292113876,164989
1.693684447438,164989
1.697076781,164990
1.700469114562,164990
1.703861448124,164990
1.707253781686,164990
1.710646115248,164990
1.71403844881,164990
1.717430782372,164991
1.720823115934,164991
1.724215449496,164991
1.727607783058,164991
1.73100011662,164991
1.734392450182,164991
1.737784783744,164992
1.741177117306,164992
1.744569450868,164992
1.74796178443,164992
1.751354117992,164992
1.754746451554,164992
1.758138785116,164993
1.761531118678,164993
1.76492345224,164993
1.768315785802,164993
1.771708119364,164993
1.775100452926,164993
1.778492786488,164994
1.78188512005,164994
1.785277453612,164994
1.788669787174,164994
1.792062120736,164994
1.795454454298,164994
1.79884678786,164995
1.802239121422,164995
1.805631454984,164995
1.809023788546,164995
1.812416122108,164995
1.81580845567,164995
1.819200789232,164996
1.822593122794,164996
1.825985456356,164996
1.829377789918,164996
1.83277012348,164996
1.836162457042,164996
1.839554790604,164996
1.842947124166,164997
1.846339457728,164997
1.84973179129,164997
1.853124124852,164997
1.856516458414,164997
1.859908791976,164997
1.863301125538,164997
1.8666934591,164998
1.870085792662,164998
1.873478126224,164998
1.876870459786,164998
1.880262793348,164998
