time,Network.host[0].spi.ArrivedDataframesCount:vector
0.002992333563,1
0.005984333562,2
0.008976333561,3
0.01196833356,4
0.014960333559,5
0.017952333558,6
0.020944333557,7
0.023936333556,8
0.026928333555,9
0.029920333554,10
0.032912333553,11
0.035904333552,12
0.038896333551,13
0.04188833355,14
0.044880333549,15
0.047872333548,16
0.050864333547,17
0.053856333546,18
0.056848333545,19
0.059840333544,20
0.062832333543,21
0.065824333542,22
0.068816333541,23
0.07180833354,24
0.074800333539,25
0.077792333538,26
0.080784333537,27
0.083776333536,28
0.086768333535,29
0.089760333534,30
0.092752333533,31
0.095744333532,32
0.098736333531,33
0.10172833353,34
0.104720333529,35
0.107712333528,36
0.110704333527,37
0.113696333526,38
0.116688333525,39
0.119680333524,40
0.122672333523,41
0.125664333522,42
0.128656333521,43
0.13164833352,44
0.134640333519,45
0.137632333518,46
0.140624333517,47
0.143616333516,48
0.146608333515,49
0.149600333514,50
0.152592333513,51
0.155584333512,52
0.158576333511,53
0.16156833351,54
0.164560333509,55
0.167552333508,56
0.170544333507,57
0.173536333506,58
0.176528333505,59
0.179520333504,60
0.182512333503,61
0.185504333502,62
0.188496333501,63
0.1914883335,64
0.194480333499,65
0.197472333498,66
0.200464333497,67
0.203456333496,68
0.206448333495,69
0.209440333494,70
0.212432333493,71
0.215424333492,72
0.218416333491,73
0.22140833349,74
0.224400333489,75
0.227392333488,76
0.230384333487,77
0.233376333486,78
0.236368333485,79
0.239360333484,80
0.242352333483,81
0.245344333482,82
0.248336333481,83
0.25132833348,84
0.254320333479,85
0.257312333478,86
0.260304333477,87
0.263296333476,88
0.266288333475,89
0.269280333474,90
0.272272333473,91
0.275264333472,92
0.278256333471,93
0.28124833347,94
0.284240333469,95
0.287232333468,96
0.290224333467,97
0.293216333466,98
0.296208333465,99
0.299200333464,100
0.302192333463,101
0.305184333462,102
0.308176333461,103
0.31116833346,104
0.314160333459,105
0.317152333458,106
0.320144333457,107
0.323136333456,108
0.326128333455,109
0.329120333454,110
0.332112333453,111
0.335104333452,112
0.338096333451,113
0.34108833345,114
0.344080333449,115
0.347072333448,116
0.350064333447,117
0.353056333446,118
0.356048333445,119
0.359040333444,120
0.362032333443,121
0.365024333442,122
0.368016333441,123
0.37100833344,124
0.374000333439,125
0.376992333438,126
0.379984333437,127
0.382976333436,128
0.385968333435,129
0.388960333434,130
0.391952333433,131
0.394944333432,132
0.397936333431,133
0.40092833343,134
0.403920333429,135
0.406912333428,136
0.409904333427,137
0.412896333426,138
0.415888333425,139
0.418880333424,140
0.421872333423,141
0.424864333422,142
0.427856333421,143
0.43084833342,144
0.433840333419,145
0.436832333418,146
0.439824333417,147
0.442816333416,148
0.445808333415,149
0.448800333414,150
0.451792333413,151
0.454784333412,152
0.457776333411,153
0.46076833341,154
0.463760333409,155
0.466752333408,156
0.469744333407,157
0.472736333406,158
0.475728333405,159
0.478720333404,160
0.481712333403,161
0.484704333402,162
0.487696333401,163
0.4906883334,164
0.493680333399,165
0.496672333398,166
0.499664333397,167
0.502656333396,168
0.505648333395,169
0.508640333394,170
0.511632333393,171
0.514624333392,172
0.517616333391,173
0.52060833339,174
0.523600333389,175
0.526592333388,176
0.529584333387,177
0.532576333386,178
0.535568333385,179
0.538560333384,180
0.541552333383,181
0.544544333382,182
0.547536333381,183
0.55052833338,184
0.553520333379,185
0.556512333378,186
0.559504333377,187
0.562496333376,188
0.565488333375,189
0.568480333374,190
0.571472333373,191
0.574464333372,192
0.577456333371,193
0.58044833337,194
0.583440333369,195
0.586432333368,196
0.589424333367,197
0.592416333366,198
0.595408333365,199
0.598400333364,200
0.601392333363,201
0.604384333362,202
0.607376333361,203
0.61036833336,204
0.613360333359,205
0.616352333358,206
0.619344333357,207
0.622336333356,208
0.625328333355,209
0.628320333354,210
0.631312333353,211
0.634304333352,212
0.637296333351,213
0.64028833335,214
0.643280333349,215
0.646272333348,216
0.649264333347,217
0.652256333346,218
0.655248333345,219
0.658240333344,220
0.661232333343,221
0.664224333342,222
0.667216333341,223
0.67020833334,224
0.673200333339,225
0.676192333338,226
0.679184333337,227
0.682176333336,228
0.685168333335,229
0.688160333334,230
0.691152333333,231
0.694144333332,232
0.697136333331,233
0.70012833333,234
0.703120333329,235
0.706112333328,236
0.709104333327,237
0.712096333326,238
0.715088333325,239
0.718080333324,240
0.721072333323,241
0.724064333322,242
0.727056333321,243
0.73004833332,244
0.733040333319,245
0.736032333318,246
0.739024333317,247
0.742016333316,248
0.745008333315,249
0.748000333314,250
0.750992333313,251
0.753984333312,252
0.756976333311,253
0.75996833331,254
0.762960333309,255
0.765952333308,256
0.768944333307,257
0.771936333306,258
0.774928333305,259
0.777920333304,260
0.780912333303,261
0.783904333302,262
0.786896333301,263
0.7898883333,264
0.792880333299,265
0.795872333298,266
0.798864333297,267
0.801856333296,268
0.804848333295,269
0.807840333294,270
0.810832333293,271
0.813824333292,272
0.816816333291,273
0.81980833329,274
0.822800333289,275
0.825792333288,276
0.828784333287,277
0.831776333286,278
0.834768333285,279
0.837760333284,280
0.840752333283,281
0.843744333282,282
0.846736333281,283
0.84972833328,284
0.852720333279,285
0.855712333278,286
0.858704333277,287
0.861696333276,288
0.864688333275,289
0.867680333274,290
0.870672333273,291
0.873664333272,292
0.876656333271,293
0.87964833327,294
0.882640333269,295
0.885632333268,296
0.888624333267,297
0.891616333266,298
0.894608333265,299
0.897600333264,300
0.900592333263,301
0.903584333262,302
0.906576333261,303
0.90956833326,304
0.912560333259,305
0.915552333258,306
0.918544333257,307
0.921536333256,308
0.924528333255,309
0.927520333254,310
0.930512333253,311
0.933504333252,312
0.936496333251,313
0.93948833325,314
0.942480333249,315
0.945472333248,316
0.948464333247,317
0.951456333246,318
0.954448333245,319
0.957440333244,320
0.960432333243,321
0.963424333242,322
0.966416333241,323
0.96940833324,324
0.972400333239,325
0.975392333238,326
0.978384333237,327
0.981376333236,328
0.984368333235,329
0.987360333234,330
0.990352333233,331
0.993344333232,332
0.996336333231,333
0.99932833323,334
1.002320333229,335
1.005312333228,336
1.008304333227,337
1.011296333226,338
1.014288333225,339
1.017280333224,340
1.020272333223,341
1.023264333222,342
1.026256333221,343
1.02924833322,344
1.032240333219,345
1.035232333218,346
1.038224333217,347
1.041216333216,348
1.044208333215,349
1.047200333214,350
1.050192333213,351
1.053184333212,352
1.056176333211,353
1.05916833321,354
1.062160333209,355
1.065152333208,356
1.068144333207,357
1.071136333206,358
1.074128333205,359
1.077120333204,360
1.080112333203,361
1.083104333202,362
1.086096333201,363
1.0890883332,364
1.092080333199,365
1.095072333198,366
1.098064333197,367
1.101056333196,368
1.104048333195,369
1.107040333194,370
1.110032333193,371
1.113024333192,372
1.116016333191,373
1.11900833319,374
1.122000333189,375
1.124992333188,376
1.127984333187,377
1.130976333186,378
1.133968333185,379
1.136960333184,380
1.139952333183,381
1.142944333182,382
1.145936333181,383
1.14892833318,384
1.151920333179,385
1.154912333178,386
1.157904333177,387
1.160896333176,388
1.163888333175,389
1.166880333174,390
1.169872333173,391
1.172864333172,392
1.175856333171,393
1.17884833317,394
1.181840333169,395
1.184832333168,396
1.187824333167,397
1.190816333166,398
1.193808333165,399
1.196800333164,400
1.199792333163,401
1.202784333162,402
1.205776333161,403
1.20876833316,404
1.211760333159,405
1.214752333158,406
1.217744333157,407
1.220736333156,408
1.223728333155,409
1.226720333154,410
1.229712333153,411
1.232704333152,412
1.235696333151,413
1.23868833315,414
1.241680333149,415
1.244672333148,416
1.247664333147,417
1.250656333146,418
1.253648333145,419
1.256640333144,420
1.259632333143,421
1.262624333142,422
1.265616333141,423
1.26860833314,424
1.271600333139,425
1.274592333138,426
1.277584333137,427
1.280576333136,428
1.283568333135,429
1.286560333134,430
1.289552333133,431
1.292544333132,432
1.295536333131,433
1.29852833313,434
1.301520333129,435
1.304512333128,436
1.307504333127,437
1.310496333126,438
1.313488333125,439
1.316480333124,440
1.319472333123,441
1.322464333122,442
1.325456333121,443
1.32844833312,444
1.331440333119,445
1.334432333118,446
1.337424333117,447
1.340416333116,448
1.343408333115,449
1.346400333114,450
1.349392333113,451
1.352384333112,452
1.355376333111,453
1.35836833311,454
1.361360333109,455
1.364352333108,456
1.367344333107,457
1.370336333106,458
1.373328333105,459
1.376320333104,460
