time,Network.host[0].app.Throughput:vector
0.003822333563,125578
0.006814333562,140880
0.009806333561,146844
0.01279833356,150020
0.015790333559,151992
0.018782333558,153336
0.021774333557,154310
0.024766333556,155049
0.027758333555,155629
0.030750333554,156096
0.033742333553,156480
0.036734333552,156802
0.039726333551,157075
0.04271833355,157310
0.045710333549,157514
0.048702333548,157693
0.051694333547,157851
0.054686333546,157992
0.057678333545,158118
0.060670333544,158232
0.063662333543,158335
0.066654333542,158429
0.069646333541,158515
0.07263833354,158594
0.075630333539,158666
0.078622333538,158734
0.081614333537,158796
0.084606333536,158853
0.087598333535,158907
0.090590333534,158957
0.093582333533,159004
0.096574333532,159048
0.099566333531,159090
0.10255833353,159129
0.105550333529,159166
0.108542333528,159201
0.111534333527,159233
0.114526333526,159265
0.117518333525,159294
0.120510333524,159322
0.123502333523,159349
0.126494333522,159375
0.129486333521,159399
0.13247833352,159422
0.135470333519,159445
0.138462333518,159466
0.141454333517,159486
0.144446333516,159506
0.147438333515,159524
0.150430333514,159542
0.153422333513,159560
0.156414333512,159576
0.159406333511,159592
0.16239833351,159608
0.165390333509,159622
0.168382333508,159637
0.171374333507,159651
0.174366333506,159664
0.177358333505,159677
0.180350333504,159689
0.183342333503,159701
0.186334333502,159713
0.189326333501,159724
0.1923183335,159735
0.195310333499,159746
0.198302333498,159756
0.201294333497,159766
0.204286333496,159776
0.207278333495,159785
0.210270333494,159794
0.213262333493,159803
0.216254333492,159812
0.219246333491,159820
0.22223833349,159828
0.225230333489,159836
0.228222333488,159844
0.231214333487,159852
0.234206333486,159859
0.237198333485,159866
0.240190333484,159873
0.243182333483,159880
0.246174333482,159887
0.249166333481,159893
0.25215833348,159900
0.255150333479,159906
0.258142333478,159912
0.261134333477,159918
0.264126333476,159923
0.267118333475,159929
0.270110333474,159935
0.273102333473,159940
0.276094333472,159945
0.279086333471,159951
0.28207833347,159956
0.285070333469,159961
0.288062333468,159965
0.291054333467,159970
0.294046333466,159975
0.297038333465,159979
0.300030333464,159984
0.303022333463,159988
0.306014333462,159993
0.309006333461,159997
0.31199833346,160001
0.314990333459,160005
0.317982333458,160009
0.320974333457,160013
0.323966333456,160017
0.326958333455,160020
0.329950333454,160024
0.332942333453,160028
0.335934333452,160031
0.338926333451,160035
0.34191833345,160038
0.344910333449,160042
0.347902333448,160045
0.350894333447,160048
0.353886333446,160051
0.356878333445,160055
0.359870333444,160058
0.362862333443,160061
0.365854333442,160064
0.368846333441,160067
0.37183833344,160070
0.374830333439,160072
0.377822333438,160075
0.380814333437,160078
0.383806333436,160081
0.386798333435,160083
0.389790333434,160086
0.392782333433,160089
0.395774333432,160091
0.398766333431,160094
0.40175833343,160096
0.404750333429,160099
0.407742333428,160101
0.410734333427,160103
0.413726333426,160106
0.416718333425,160108
0.419710333424,160110
0.422702333423,160113
0.425694333422,160115
0.428686333421,160117
0.43167833342,160119
0.434670333419,160121
0.437662333418,160123
0.440654333417,160126
0.443646333416,160128
0.446638333415,160130
0.449630333414,160132
0.452622333413,160134
0.455614333412,160135
0.458606333411,160137
0.46159833341,160139
0.464590333409,160141
0.467582333408,160143
0.470574333407,160145
0.473566333406,160147
0.476558333405,160148
0.479550333404,160150
0.482542333403,160152
0.485534333402,160153
0.488526333401,160155
0.4915183334,160157
0.494510333399,160158
0.497502333398,160160
0.500494333397,160162
0.503486333396,160163
0.506478333395,160165
0.509470333394,160166
0.512462333393,160168
0.515454333392,160169
0.518446333391,160171
0.52143833339,160172
0.524430333389,160174
0.527422333388,160175
0.530414333387,160177
0.533406333386,160178
0.536398333385,160179
0.539390333384,160181
0.542382333383,160182
0.545374333382,160184
0.548366333381,160185
0.55135833338,160186
0.554350333379,160188
0.557342333378,160189
0.560334333377,160190
0.563326333376,160191
0.566318333375,160193
0.569310333374,160194
0.572302333373,160195
0.575294333372,160196
0.578286333371,160197
0.58127833337,160199
0.584270333369,160200
0.587262333368,160201
0.590254333367,160202
0.593246333366,160203
0.596238333365,160204
0.599230333364,160206
0.602222333363,160207
0.605214333362,160208
0.608206333361,160209
0.61119833336,160210
0.614190333359,160211
0.617182333358,160212
0.620174333357,160213
0.623166333356,160214
0.626158333355,160215
0.629150333354,160216
0.632142333353,160217
0.635134333352,160218
0.638126333351,160219
0.64111833335,160220
0.644110333349,160221
0.647102333348,160222
0.650094333347,160223
0.653086333346,160224
0.656078333345,160225
0.659070333344,160226
0.662062333343,160227
0.665054333342,160228
0.668046333341,160228
0.67103833334,160229
0.674030333339,160230
0.677022333338,160231
0.680014333337,160232
0.683006333336,160233
0.685998333335,160234
0.688990333334,160234
0.691982333333,160235
0.694974333332,160236
0.697966333331,160237
0.70095833333,160238
0.703950333329,160239
0.706942333328,160239
0.709934333327,160240
0.712926333326,160241
0.715918333325,160242
0.718910333324,160243
0.721902333323,160243
0.724894333322,160244
0.727886333321,160245
0.73087833332,160246
0.733870333319,160246
0.736862333318,160247
0.739854333317,160248
0.742846333316,160248
0.745838333315,160249
0.748830333314,160250
0.751822333313,160251
0.754814333312,160251
0.757806333311,160252
0.76079833331,160253
0.763790333309,160253
0.766782333308,160254
0.769774333307,160255
0.772766333306,160255
0.775758333305,160256
0.778750333304,160257
0.781742333303,160257
0.784734333302,160258
0.787726333301,160259
0.7907183333,160259
0.793710333299,160260
0.796702333298,160261
0.799694333297,160261
0.802686333296,160262
0.805678333295,160262
0.808670333294,160263
0.811662333293,160264
0.814654333292,160264
0.817646333291,160265
0.82063833329,160265
0.823630333289,160266
0.826622333288,160267
0.829614333287,160267
0.832606333286,160268
0.835598333285,160268
0.838590333284,160269
0.841582333283,160270
0.844574333282,160270
0.847566333281,160271
0.85055833328,160271
0.853550333279,160272
0.856542333278,160272
0.859534333277,160273
0.862526333276,160273
0.865518333275,160274
0.868510333274,160274
0.871502333273,160275
0.874494333272,160275
0.877486333271,160276
0.88047833327,160277
0.883470333269,160277
0.886462333268,160278
0.889454333267,160278
0.892446333266,160279
0.895438333265,160279
0.898430333264,160280
0.901422333263,160280
0.904414333262,160281
0.907406333261,160281
0.91039833326,160281
0.913390333259,160282
0.916382333258,160282
0.919374333257,160283
0.922366333256,160283
0.925358333255,160284
0.928350333254,160284
0.931342333253,160285
0.934334333252,160285
0.937326333251,160286
0.94031833325,160286
0.943310333249,160287
0.946302333248,160287
0.949294333247,160287
0.952286333246,160288
0.955278333245,160288
0.958270333244,160289
0.961262333243,160289
0.964254333242,160290
0.967246333241,160290
0.97023833324,160291
0.973230333239,160291
0.976222333238,160291
0.979214333237,160292
0.982206333236,160292
0.985198333235,160293
0.988190333234,160293
0.991182333233,160293
0.994174333232,160294
0.997166333231,160294
1.00015833323,160295
1.003150333229,160295
1.006142333228,160295
1.009134333227,160296
1.012126333226,160296
1.015118333225,160297
1.018110333224,160297
1.021102333223,160297
1.024094333222,160298
1.027086333221,160298
1.03007833322,160298
1.033070333219,160299
1.036062333218,160299
1.039054333217,160300
1.042046333216,160300
1.045038333215,160300
1.048030333214,160301
1.051022333213,160301
1.054014333212,160301
1.057006333211,160302
1.05999833321,160302
1.062990333209,160302
1.065982333208,160303
1.068974333207,160303
1.071966333206,160304
1.074958333205,160304
1.077950333204,160304
1.080942333203,160305
1.083934333202,160305
1.086926333201,160305
1.0899183332,160306
1.092910333199,160306
1.095902333198,160306
1.098894333197,160307
1.101886333196,160307
1.104878333195,160307
1.107870333194,160308
1.110862333193,160308
1.113854333192,160308
1.116846333191,160309
1.11983833319,160309
1.122830333189,160309
1.125822333188,160309
1.128814333187,160310
1.131806333186,160310
1.134798333185,160310
1.137790333184,160311
1.140782333183,160311
1.143774333182,160311
1.146766333181,160312
1.14975833318,160312
1.152750333179,160312
1.155742333178,160313
1.158734333177,160313
1.161726333176,160313
1.164718333175,160313
1.167710333174,160314
1.170702333173,160314
1.173694333172,160314
1.176686333171,160315
1.17967833317,160315
1.182670333169,160315
1.185662333168,160315
1.188654333167,160316
1.191646333166,160316
1.194638333165,160316
1.197630333164,160317
1.200622333163,160317
1.203614333162,160317
1.206606333161,160317
1.20959833316,160318
1.212590333159,160318
1.215582333158,160318
1.218574333157,160318
1.221566333156,160319
1.224558333155,160319
1.227550333154,160319
1.230542333153,160320
1.233534333152,160320
1.236526333151,160320
1.23951833315,160320
1.242510333149,160321
1.245502333148,160321
1.248494333147,160321
1.251486333146,160321
1.254478333145,160322
1.257470333144,160322
1.260462333143,160322
1.263454333142,160322
1.266446333141,160323
1.26943833314,160323
1.272430333139,160323
1.275422333138,160323
1.278414333137,160324
1.281406333136,160324
1.284398333135,160324
1.287390333134,160324
1.290382333133,160325
1.293374333132,160325
1.296366333131,160325
1.29935833313,160325
1.302350333129,160326
1.305342333128,160326
1.308334333127,160326
1.311326333126,160326
1.314318333125,160326
1.317310333124,160327
1.320302333123,160327
1.323294333122,160327
1.326286333121,160327
1.32927833312,160328
1.332270333119,160328
1.335262333118,160328
1.338254333117,160328
1.341246333116,160328
1.344238333115,160329
1.347230333114,160329
1.350222333113,160329
1.353214333112,160329
1.356206333111,160330
1.35919833311,160330
1.362190333109,160330
1.365182333108,160330
1.368174333107,160330
1.371166333106,160331
1.374158333105,160331
1.377150333104,160331
1.380142333103,160331
1.383134333102,160331
1.386126333101,160332
1.3891183331,160332
1.392110333099,160332
1.395102333098,160332
1.398094333097,160333
1.401086333096,160333
1.404078333095,160333
1.407070333094,160333
1.410062333093,160333
1.413054333092,160334
1.416046333091,160334
1.41903833309,160334
1.422030333089,160334
1.425022333088,160334
1.428014333087,160335
1.431006333086,160335
1.433998333085,160335
1.436990333084,160335
1.439982333083,160335
1.442974333082,160335
1.445966333081,160336
1.44895833308,160336
1.451950333079,160336
1.454942333078,160336
1.457934333077,160336
1.460926333076,160337
1.463918333075,160337
1.466910333074,160337
1.469902333073,160337
1.472894333072,160337
1.475886333071,160338
1.47887833307,160338
1.481870333069,160338
1.484862333068,160338
1.487854333067,160338
1.490846333066,160338
1.493838333065,160339
1.496830333064,160339
1.499822333063,160339
1.502814333062,160339
1.505806333061,160339
1.50879833306,160340
1.511790333059,160340
1.514782333058,160340
1.517774333057,160340
1.520766333056,160340
1.523758333055,160340
1.526750333054,160341
1.529742333053,160341
1.532734333052,160341
1.535726333051,160341
1.53871833305,160341
1.541710333049,160341
1.544702333048,160342
1.547694333047,160342
1.550686333046,160342
1.553678333045,160342
1.556670333044,160342
