time,Network.host[0].spi.setRxMode_time:vector
0.000049999999,5e-005
0.002648500342,5e-005
0.003344667123,5e-005
0.004737000685,5e-005
0.006129334247,5e-005
0.007521667809,5e-005
0.008914001371,5e-005
0.010306334933,5e-005
0.011698668495,5e-005
0.013091002057,5e-005
0.014483335619,5e-005
0.015875669181,5e-005
0.017268002743,5e-005
0.018660336305,5e-005
0.020052669867,5e-005
0.021445003429,5e-005
0.022837336991,5e-005
0.024229670553,5e-005
0.025622004115,5e-005
0.027014337677,5e-005
0.028406671239,5e-005
0.029799004801,5e-005
0.031191338363,5e-005
0.032583671925,5e-005
0.033976005487,5e-005
0.035368339049,5e-005
0.036760672611,5e-005
0.038153006173,5e-005
0.039545339735,5e-005
0.040937673297,5e-005
0.042330006859,5e-005
0.043722340421,5e-005
0.045114673983,5e-005
0.046507007545,5e-005
0.047899341107,5e-005
0.049291674669,5e-005
0.050684008231,5e-005
0.052076341793,5e-005
0.053468675355,5e-005
0.054861008917,5e-005
0.056253342479,5e-005
0.057645676041,5e-005
0.059038009603,5e-005
0.060430343165,5e-005
0.061822676727,5e-005
0.063215010289,5e-005
0.064607343851,5e-005
0.065999677413,5e-005
0.067392010975,5e-005
0.068784344537,5e-005
0.070176678099,5e-005
0.071569011661,5e-005
0.072961345223,5e-005
0.074353678785,5e-005
0.075746012347,5e-005
0.077138345909,5e-005
0.078530679471,5e-005
0.079923013033,5e-005
0.081315346595,5e-005
0.082707680157,5e-005
0.084100013719,5e-005
0.085492347281,5e-005
0.086884680843,5e-005
0.088277014405,5e-005
0.089669347967,5e-005
0.091061681529,5e-005
0.092454015091,5e-005
0.093846348653,5e-005
0.095238682215,5e-005
0.096631015777,5e-005
0.098023349339,5e-005
0.099415682901,5e-005
0.100808016463,5e-005
0.102200350025,5e-005
0.103592683587,5e-005
0.104985017149,5e-005
0.106377350711,5e-005
0.107769684273,5e-005
0.109162017835,5e-005
0.110554351397,5e-005
0.111946684959,5e-005
0.113339018521,5e-005
0.114731352083,5e-005
0.116123685645,5e-005
0.117516019207,5e-005
0.118908352769,5e-005
0.120300686331,5e-005
0.121693019893,5e-005
0.123085353455,5e-005
0.124477687017,5e-005
0.125870020579,5e-005
0.127262354141,5e-005
0.128654687703,5e-005
0.130047021265,5e-005
0.131439354827,5e-005
0.132831688389,5e-005
0.134224021951,5e-005
0.135616355513,5e-005
0.137008689075,5e-005
0.138401022637,5e-005
0.139793356199,5e-005
0.141185689761,5e-005
0.142578023323,5e-005
0.143970356885,5e-005
0.145362690447,5e-005
0.146755024009,5e-005
0.148147357571,5e-005
0.149539691133,5e-005
0.150932024695,5e-005
0.152324358257,5e-005
0.153716691819,5e-005
0.155109025381,5e-005
0.156501358943,5e-005
0.157893692505,5e-005
0.159286026067,5e-005
0.160678359629,5e-005
0.162070693191,5e-005
0.163463026753,5e-005
0.164855360315,5e-005
0.166247693877,5e-005
0.167640027439,5e-005
0.169032361001,5e-005
0.170424694563,5e-005
0.171817028125,5e-005
0.173209361687,5e-005
0.174601695249,5e-005
0.175994028811,5e-005
0.177386362373,5e-005
0.178778695935,5e-005
0.180171029497,5e-005
0.181563363059,5e-005
0.182955696621,5e-005
0.184348030183,5e-005
0.185740363745,5e-005
0.187132697307,5e-005
0.188525030869,5e-005
0.189917364431,5e-005
0.191309697993,5e-005
0.192702031555,5e-005
0.194094365117,5e-005
0.195486698679,5e-005
0.196879032241,5e-005
0.198271365803,5e-005
0.199663699365,5e-005
0.201056032927,5e-005
0.202448366489,5e-005
0.203840700051,5e-005
0.205233033613,5e-005
0.206625367175,5e-005
0.208017700737,5e-005
0.209410034299,5e-005
0.210802367861,5e-005
0.212194701423,5e-005
0.213587034985,5e-005
0.214979368547,5e-005
0.216371702109,5e-005
0.217764035671,5e-005
0.219156369233,5e-005
0.220548702795,5e-005
0.221941036357,5e-005
0.223333369919,5e-005
0.224725703481,5e-005
0.226118037043,5e-005
0.227510370605,5e-005
0.228902704167,5e-005
0.230295037729,5e-005
0.231687371291,5e-005
0.233079704853,5e-005
0.234472038415,5e-005
0.235864371977,5e-005
0.237256705539,5e-005
0.238649039101,5e-005
0.240041372663,5e-005
0.241433706225,5e-005
0.242826039787,5e-005
0.244218373349,5e-005
0.245610706911,5e-005
0.247003040473,5e-005
0.248395374035,5e-005
0.249787707597,5e-005
0.251180041159,5e-005
0.252572374721,5e-005
0.253964708283,5e-005
0.255357041845,5e-005
0.256749375407,5e-005
0.258141708969,5e-005
0.259534042531,5e-005
0.260926376093,5e-005
0.262318709655,5e-005
0.263711043217,5e-005
0.265103376779,5e-005
0.266495710341,5e-005
0.267888043903,5e-005
0.269280377465,5e-005
0.270672711027,5e-005
0.272065044589,5e-005
0.273457378151,5e-005
0.274849711713,5e-005
0.276242045275,5e-005
0.277634378837,5e-005
0.279026712399,5e-005
0.280419045961,5e-005
0.281811379523,5e-005
0.283203713085,5e-005
0.284596046647,5e-005
0.285988380209,5e-005
0.287380713771,5e-005
0.288773047333,5e-005
0.290165380895,5e-005
0.291557714457,5e-005
0.292950048019,5e-005
0.294342381581,5e-005
0.295734715143,5e-005
0.297127048705,5e-005
0.298519382267,5e-005
0.299911715829,5e-005
0.301304049391,5e-005
0.302696382953,5e-005
0.304088716515,5e-005
0.305481050077,5e-005
0.306873383639,5e-005
0.308265717201,5e-005
0.309658050763,5e-005
0.311050384325,5e-005
0.312442717887,5e-005
0.313835051449,5e-005
0.315227385011,5e-005
0.316619718573,5e-005
0.318012052135,5e-005
0.319404385697,5e-005
0.320796719259,5e-005
0.322189052821,5e-005
0.323581386383,5e-005
0.324973719945,5e-005
0.326366053507,5e-005
0.327758387069,5e-005
0.329150720631,5e-005
0.330543054193,5e-005
0.331935387755,5e-005
0.333327721317,5e-005
0.334720054879,5e-005
0.336112388441,5e-005
0.337504722003,5e-005
0.338897055565,5e-005
0.340289389127,5e-005
0.341681722689,5e-005
0.343074056251,5e-005
0.344466389813,5e-005
0.345858723375,5e-005
0.347251056937,5e-005
0.348643390499,5e-005
0.350035724061,5e-005
0.351428057623,5e-005
0.352820391185,5e-005
0.354212724747,5e-005
0.355605058309,5e-005
0.356997391871,5e-005
0.358389725433,5e-005
0.359782058995,5e-005
0.361174392557,5e-005
0.362566726119,5e-005
0.363959059681,5e-005
0.365351393243,5e-005
0.366743726805,5e-005
0.368136060367,5e-005
0.369528393929,5e-005
0.370920727491,5e-005
0.372313061053,5e-005
0.373705394615,5e-005
0.375097728177,5e-005
0.376490061739,5e-005
0.377882395301,5e-005
0.379274728863,5e-005
0.380667062425,5e-005
0.382059395987,5e-005
0.383451729549,5e-005
0.384844063111,5e-005
0.386236396673,5e-005
0.387628730235,5e-005
0.389021063797,5e-005
0.390413397359,5e-005
0.391805730921,5e-005
0.393198064483,5e-005
0.394590398045,5e-005
