time,Network.host[1].spi.startTx_time:vector
0.000559999999,5e-005
0.001951999998,5e-005
0.003343999997,5e-005
0.004735999996,5e-005
0.006127999995,5e-005
0.007519999994,5e-005
0.008911999993,5e-005
0.010303999992,5e-005
0.011695999991,5e-005
0.01308799999,5e-005
0.014479999989,5e-005
0.015871999988,5e-005
0.017263999987,5e-005
0.018655999986,5e-005
0.020047999985,5e-005
0.021439999984,5e-005
0.022831999983,5e-005
0.024223999982,5e-005
0.025615999981,5e-005
0.02700799998,5e-005
0.028399999979,5e-005
0.029791999978,5e-005
0.031183999977,5e-005
0.032575999976,5e-005
0.033967999975,5e-005
0.035359999974,5e-005
0.036751999973,5e-005
0.038143999972,5e-005
0.039535999971,5e-005
0.04092799997,5e-005
0.042319999969,5e-005
0.043711999968,5e-005
0.045103999967,5e-005
0.046495999966,5e-005
0.047887999965,5e-005
0.049279999964,5e-005
0.050671999963,5e-005
0.052063999962,5e-005
0.053455999961,5e-005
0.05484799996,5e-005
0.056239999959,5e-005
0.057631999958,5e-005
0.059023999957,5e-005
0.060415999956,5e-005
0.061807999955,5e-005
0.063199999954,5e-005
0.064591999953,5e-005
0.065983999952,5e-005
0.067375999951,5e-005
0.06876799995,5e-005
0.070159999949,5e-005
0.071551999948,5e-005
0.072943999947,5e-005
0.074335999946,5e-005
0.075727999945,5e-005
0.077119999944,5e-005
0.078511999943,5e-005
0.079903999942,5e-005
0.081295999941,5e-005
0.08268799994,5e-005
0.084079999939,5e-005
0.085471999938,5e-005
0.086863999937,5e-005
0.088255999936,5e-005
0.089647999935,5e-005
0.091039999934,5e-005
0.092431999933,5e-005
0.093823999932,5e-005
0.095215999931,5e-005
0.09660799993,5e-005
0.097999999929,5e-005
0.099391999928,5e-005
0.100783999927,5e-005
0.102175999926,5e-005
0.103567999925,5e-005
0.104959999924,5e-005
0.106351999923,5e-005
0.107743999922,5e-005
0.109135999921,5e-005
0.11052799992,5e-005
0.111919999919,5e-005
0.113311999918,5e-005
0.114703999917,5e-005
0.116095999916,5e-005
0.117487999915,5e-005
0.118879999914,5e-005
0.120271999913,5e-005
0.121663999912,5e-005
0.123055999911,5e-005
0.12444799991,5e-005
0.125839999909,5e-005
0.127231999908,5e-005
0.128623999907,5e-005
0.130015999906,5e-005
0.131407999905,5e-005
0.132799999904,5e-005
0.134191999903,5e-005
0.135583999902,5e-005
0.136975999901,5e-005
0.1383679999,5e-005
0.139759999899,5e-005
0.141151999898,5e-005
0.142543999897,5e-005
0.143935999896,5e-005
0.145327999895,5e-005
0.146719999894,5e-005
0.148111999893,5e-005
0.149503999892,5e-005
0.150895999891,5e-005
0.15228799989,5e-005
0.153679999889,5e-005
0.155071999888,5e-005
0.156463999887,5e-005
0.157855999886,5e-005
0.159247999885,5e-005
0.160639999884,5e-005
0.162031999883,5e-005
0.163423999882,5e-005
0.164815999881,5e-005
0.16620799988,5e-005
0.167599999879,5e-005
0.168991999878,5e-005
0.170383999877,5e-005
0.171775999876,5e-005
0.173167999875,5e-005
0.174559999874,5e-005
0.175951999873,5e-005
0.177343999872,5e-005
0.178735999871,5e-005
0.18012799987,5e-005
0.181519999869,5e-005
0.182911999868,5e-005
0.184303999867,5e-005
0.185695999866,5e-005
0.187087999865,5e-005
0.188479999864,5e-005
0.189871999863,5e-005
0.191263999862,5e-005
0.192655999861,5e-005
0.19404799986,5e-005
0.195439999859,5e-005
0.196831999858,5e-005
0.198223999857,5e-005
0.199615999856,5e-005
0.201007999855,5e-005
0.202399999854,5e-005
0.203791999853,5e-005
0.205183999852,5e-005
0.206575999851,5e-005
0.20796799985,5e-005
0.209359999849,5e-005
0.210751999848,5e-005
0.212143999847,5e-005
0.213535999846,5e-005
0.214927999845,5e-005
0.216319999844,5e-005
0.217711999843,5e-005
0.219103999842,5e-005
0.220495999841,5e-005
0.22188799984,5e-005
0.223279999839,5e-005
0.224671999838,5e-005
0.226063999837,5e-005
0.227455999836,5e-005
0.228847999835,5e-005
0.230239999834,5e-005
0.231631999833,5e-005
0.233023999832,5e-005
0.234415999831,5e-005
0.23580799983,5e-005
0.237199999829,5e-005
0.238591999828,5e-005
0.239983999827,5e-005
0.241375999826,5e-005
0.242767999825,5e-005
0.244159999824,5e-005
0.245551999823,5e-005
0.246943999822,5e-005
0.248335999821,5e-005
0.24972799982,5e-005
0.251119999819,5e-005
0.252511999818,5e-005
0.253903999817,5e-005
0.255295999816,5e-005
0.256687999815,5e-005
0.258079999814,5e-005
0.259471999813,5e-005
0.260863999812,5e-005
0.262255999811,5e-005
0.26364799981,5e-005
0.265039999809,5e-005
0.266431999808,5e-005
0.267823999807,5e-005
0.269215999806,5e-005
0.270607999805,5e-005
0.271999999804,5e-005
0.273391999803,5e-005
0.274783999802,5e-005
0.276175999801,5e-005
0.2775679998,5e-005
0.278959999799,5e-005
0.280351999798,5e-005
0.281743999797,5e-005
0.283135999796,5e-005
0.284527999795,5e-005
0.285919999794,5e-005
0.287311999793,5e-005
0.288703999792,5e-005
0.290095999791,5e-005
0.29148799979,5e-005
0.292879999789,5e-005
0.294271999788,5e-005
0.295663999787,5e-005
0.297055999786,5e-005
0.298447999785,5e-005
0.299839999784,5e-005
0.301231999783,5e-005
0.302623999782,5e-005
0.304015999781,5e-005
0.30540799978,5e-005
0.306799999779,5e-005
0.308191999778,5e-005
0.309583999777,5e-005
0.310975999776,5e-005
0.312367999775,5e-005
0.313759999774,5e-005
0.315151999773,5e-005
0.316543999772,5e-005
0.317935999771,5e-005
0.31932799977,5e-005
0.320719999769,5e-005
0.322111999768,5e-005
0.323503999767,5e-005
0.324895999766,5e-005
0.326287999765,5e-005
0.327679999764,5e-005
0.329071999763,5e-005
0.330463999762,5e-005
0.331855999761,5e-005
0.33324799976,5e-005
0.334639999759,5e-005
0.336031999758,5e-005
0.337423999757,5e-005
0.338815999756,5e-005
0.340207999755,5e-005
0.341599999754,5e-005
0.342991999753,5e-005
0.344383999752,5e-005
0.345775999751,5e-005
0.34716799975,5e-005
0.348559999749,5e-005
0.349951999748,5e-005
0.351343999747,5e-005
0.352735999746,5e-005
0.354127999745,5e-005
0.355519999744,5e-005
0.356911999743,5e-005
0.358303999742,5e-005
0.359695999741,5e-005
0.36108799974,5e-005
0.362479999739,5e-005
0.363871999738,5e-005
0.365263999737,5e-005
0.366655999736,5e-005
0.368047999735,5e-005
0.369439999734,5e-005
0.370831999733,5e-005
0.372223999732,5e-005
0.373615999731,5e-005
0.37500799973,5e-005
0.376399999729,5e-005
0.377791999728,5e-005
0.379183999727,5e-005
0.380575999726,5e-005
0.381967999725,5e-005
0.383359999724,5e-005
0.384751999723,5e-005
0.386143999722,5e-005
0.387535999721,5e-005
0.38892799972,5e-005
0.390319999719,5e-005
0.391711999718,5e-005
0.393103999717,5e-005
0.394495999716,5e-005
0.395887999715,5e-005
0.397279999714,5e-005
0.398671999713,5e-005
0.400063999712,5e-005
0.401455999711,5e-005
0.40284799971,5e-005
0.404239999709,5e-005
0.405631999708,5e-005
0.407023999707,5e-005
0.408415999706,5e-005
0.409807999705,5e-005
0.411199999704,5e-005
0.412591999703,5e-005
0.413983999702,5e-005
0.415375999701,5e-005
0.4167679997,5e-005
0.418159999699,5e-005
0.419551999698,5e-005
0.420943999697,5e-005
0.422335999696,5e-005
0.423727999695,5e-005
0.425119999694,5e-005
0.426511999693,5e-005
0.427903999692,5e-005
0.429295999691,5e-005
0.43068799969,5e-005
0.432079999689,5e-005
0.433471999688,5e-005
0.434863999687,5e-005
0.436255999686,5e-005
0.437647999685,5e-005
0.439039999684,5e-005
0.440431999683,5e-005
0.441823999682,5e-005
0.443215999681,5e-005
0.44460799968,5e-005
0.445999999679,5e-005
0.447391999678,5e-005
0.448783999677,5e-005
0.450175999676,5e-005
0.451567999675,5e-005
0.452959999674,5e-005
0.454351999673,5e-005
0.455743999672,5e-005
0.457135999671,5e-005
0.45852799967,5e-005
0.459919999669,5e-005
0.461311999668,5e-005
0.462703999667,5e-005
0.464095999666,5e-005
0.465487999665,5e-005
0.466879999664,5e-005
0.468271999663,5e-005
0.469663999662,5e-005
0.471055999661,5e-005
0.47244799966,5e-005
0.473839999659,5e-005
0.475231999658,5e-005
0.476623999657,5e-005
0.478015999656,5e-005
0.479407999655,5e-005
0.480799999654,5e-005
0.482191999653,5e-005
0.483583999652,5e-005
0.484975999651,5e-005
0.48636799965,5e-005
0.487759999649,5e-005
0.489151999648,5e-005
0.490543999647,5e-005
0.491935999646,5e-005
0.493327999645,5e-005
0.494719999644,5e-005
0.496111999643,5e-005
0.497503999642,5e-005
0.498895999641,5e-005
0.50028799964,5e-005
0.501679999639,5e-005
0.503071999638,5e-005
0.504463999637,5e-005
0.505855999636,5e-005
0.507247999635,5e-005
0.508639999634,5e-005
0.510031999633,5e-005
0.511423999632,5e-005
0.512815999631,5e-005
0.51420799963,5e-005
0.515599999629,5e-005
0.516991999628,5e-005
0.518383999627,5e-005
0.519775999626,5e-005
0.521167999625,5e-005
0.522559999624,5e-005
0.523951999623,5e-005
0.525343999622,5e-005
0.526735999621,5e-005
0.52812799962,5e-005
0.529519999619,5e-005
0.530911999618,5e-005
0.532303999617,5e-005
0.533695999616,5e-005
0.535087999615,5e-005
0.536479999614,5e-005
0.537871999613,5e-005
0.539263999612,5e-005
0.540655999611,5e-005
0.54204799961,5e-005
0.543439999609,5e-005
0.544831999608,5e-005
0.546223999607,5e-005
0.547615999606,5e-005
0.549007999605,5e-005
0.550399999604,5e-005
0.551791999603,5e-005
0.553183999602,5e-005
0.554575999601,5e-005
0.5559679996,5e-005
0.557359999599,5e-005
0.558751999598,5e-005
0.560143999597,5e-005
0.561535999596,5e-005
0.562927999595,5e-005
0.564319999594,5e-005
0.565711999593,5e-005
0.567103999592,5e-005
0.568495999591,5e-005
0.56988799959,5e-005
0.571279999589,5e-005
0.572671999588,5e-005
0.574063999587,5e-005
0.575455999586,5e-005
0.576847999585,5e-005
0.578239999584,5e-005
0.579631999583,5e-005
0.581023999582,5e-005
0.582415999581,5e-005
0.58380799958,5e-005
0.585199999579,5e-005
0.586591999578,5e-005
0.587983999577,5e-005
0.589375999576,5e-005
0.590767999575,5e-005
0.592159999574,5e-005
0.593551999573,5e-005
0.594943999572,5e-005
0.596335999571,5e-005
0.59772799957,5e-005
0.599119999569,5e-005
0.600511999568,5e-005
0.601903999567,5e-005
0.603295999566,5e-005
0.604687999565,5e-005
0.606079999564,5e-005
0.607471999563,5e-005
0.608863999562,5e-005
0.610255999561,5e-005
0.61164799956,5e-005
0.613039999559,5e-005
0.614431999558,5e-005
0.615823999557,5e-005
0.617215999556,5e-005
0.618607999555,5e-005
0.619999999554,5e-005
0.621391999553,5e-005
0.622783999552,5e-005
0.624175999551,5e-005
0.62556799955,5e-005
0.626959999549,5e-005
0.628351999548,5e-005
0.629743999547,5e-005
0.631135999546,5e-005
0.632527999545,5e-005
0.633919999544,5e-005
0.635311999543,5e-005
0.636703999542,5e-005
0.638095999541,5e-005
0.63948799954,5e-005
0.640879999539,5e-005
0.642271999538,5e-005
0.643663999537,5e-005
0.645055999536,5e-005
0.646447999535,5e-005
0.647839999534,5e-005
0.649231999533,5e-005
0.650623999532,5e-005
0.652015999531,5e-005
0.65340799953,5e-005
0.654799999529,5e-005
0.656191999528,5e-005
0.657583999527,5e-005
0.658975999526,5e-005
0.660367999525,5e-005
0.661759999524,5e-005
0.663151999523,5e-005
0.664543999522,5e-005
0.665935999521,5e-005
0.66732799952,5e-005
0.668719999519,5e-005
0.670111999518,5e-005
0.671503999517,5e-005
0.672895999516,5e-005
0.674287999515,5e-005
0.675679999514,5e-005
0.677071999513,5e-005
0.678463999512,5e-005
0.679855999511,5e-005
0.68124799951,5e-005
0.682639999509,5e-005
0.684031999508,5e-005
0.685423999507,5e-005
0.686815999506,5e-005
0.688207999505,5e-005
0.689599999504,5e-005
0.690991999503,5e-005
0.692383999502,5e-005
0.693775999501,5e-005
0.6951679995,5e-005
0.696559999499,5e-005
0.697951999498,5e-005
0.699343999497,5e-005
0.700735999496,5e-005
0.702127999495,5e-005
0.703519999494,5e-005
0.704911999493,5e-005
0.706303999492,5e-005
0.707695999491,5e-005
0.70908799949,5e-005
0.710479999489,5e-005
0.711871999488,5e-005
0.713263999487,5e-005
0.714655999486,5e-005
0.716047999485,5e-005
0.717439999484,5e-005
0.718831999483,5e-005
0.720223999482,5e-005
0.721615999481,5e-005
0.72300799948,5e-005
0.724399999479,5e-005
0.725791999478,5e-005
0.727183999477,5e-005
0.728575999476,5e-005
0.729967999475,5e-005
0.731359999474,5e-005
0.732751999473,5e-005
0.734143999472,5e-005
0.735535999471,5e-005
0.73692799947,5e-005
0.738319999469,5e-005
0.739711999468,5e-005
0.741103999467,5e-005
0.742495999466,5e-005
0.743887999465,5e-005
0.745279999464,5e-005
0.746671999463,5e-005
0.748063999462,5e-005
0.749455999461,5e-005
0.75084799946,5e-005
0.752239999459,5e-005
0.753631999458,5e-005
0.755023999457,5e-005
0.756415999456,5e-005
0.757807999455,5e-005
0.759199999454,5e-005
0.760591999453,5e-005
0.761983999452,5e-005
0.763375999451,5e-005
0.76476799945,5e-005
0.766159999449,5e-005
0.767551999448,5e-005
0.768943999447,5e-005
0.770335999446,5e-005
0.771727999445,5e-005
0.773119999444,5e-005
0.774511999443,5e-005
0.775903999442,5e-005
0.777295999441,5e-005
0.77868799944,5e-005
0.780079999439,5e-005
0.781471999438,5e-005
0.782863999437,5e-005
0.784255999436,5e-005
0.785647999435,5e-005
0.787039999434,5e-005
0.788431999433,5e-005
0.789823999432,5e-005
0.791215999431,5e-005
0.79260799943,5e-005
0.793999999429,5e-005
0.795391999428,5e-005
0.796783999427,5e-005
0.798175999426,5e-005
0.799567999425,5e-005
0.800959999424,5e-005
0.802351999423,5e-005
0.803743999422,5e-005
0.805135999421,5e-005
0.80652799942,5e-005
0.807919999419,5e-005
0.809311999418,5e-005
0.810703999417,5e-005
0.812095999416,5e-005
0.813487999415,5e-005
0.814879999414,5e-005
0.816271999413,5e-005
0.817663999412,5e-005
0.819055999411,5e-005
0.82044799941,5e-005
0.821839999409,5e-005
0.823231999408,5e-005
0.824623999407,5e-005
0.826015999406,5e-005
0.827407999405,5e-005
0.828799999404,5e-005
0.830191999403,5e-005
0.831583999402,5e-005
0.832975999401,5e-005
0.8343679994,5e-005
0.835759999399,5e-005
0.837151999398,5e-005
0.838543999397,5e-005
0.839935999396,5e-005
0.841327999395,5e-005
0.842719999394,5e-005
0.844111999393,5e-005
0.845503999392,5e-005
0.846895999391,5e-005
0.84828799939,5e-005
0.849679999389,5e-005
0.851071999388,5e-005
0.852463999387,5e-005
0.853855999386,5e-005
0.855247999385,5e-005
0.856639999384,5e-005
0.858031999383,5e-005
0.859423999382,5e-005
0.860815999381,5e-005
0.86220799938,5e-005
0.863599999379,5e-005
0.864991999378,5e-005
0.866383999377,5e-005
0.867775999376,5e-005
0.869167999375,5e-005
0.870559999374,5e-005
0.871951999373,5e-005
0.873343999372,5e-005
0.874735999371,5e-005
0.87612799937,5e-005
0.877519999369,5e-005
0.878911999368,5e-005
0.880303999367,5e-005
0.881695999366,5e-005
0.883087999365,5e-005
0.884479999364,5e-005
0.885871999363,5e-005
0.887263999362,5e-005
0.888655999361,5e-005
0.89004799936,5e-005
0.891439999359,5e-005
0.892831999358,5e-005
0.894223999357,5e-005
0.895615999356,5e-005
0.897007999355,5e-005
0.898399999354,5e-005
0.899791999353,5e-005
0.901183999352,5e-005
0.902575999351,5e-005
0.90396799935,5e-005
0.905359999349,5e-005
0.906751999348,5e-005
0.908143999347,5e-005
0.909535999346,5e-005
0.910927999345,5e-005
0.912319999344,5e-005
0.913711999343,5e-005
0.915103999342,5e-005
0.916495999341,5e-005
0.91788799934,5e-005
0.919279999339,5e-005
0.920671999338,5e-005
0.922063999337,5e-005
0.923455999336,5e-005
0.924847999335,5e-005
0.926239999334,5e-005
0.927631999333,5e-005
0.929023999332,5e-005
0.930415999331,5e-005
0.93180799933,5e-005
0.933199999329,5e-005
0.934591999328,5e-005
0.935983999327,5e-005
0.937375999326,5e-005
0.938767999325,5e-005
0.940159999324,5e-005
0.941551999323,5e-005
0.942943999322,5e-005
0.944335999321,5e-005
0.94572799932,5e-005
0.947119999319,5e-005
0.948511999318,5e-005
0.949903999317,5e-005
0.951295999316,5e-005
0.952687999315,5e-005
0.954079999314,5e-005
0.955471999313,5e-005
0.956863999312,5e-005
0.958255999311,5e-005
0.95964799931,5e-005
0.961039999309,5e-005
0.962431999308,5e-005
0.963823999307,5e-005
0.965215999306,5e-005
0.966607999305,5e-005
0.967999999304,5e-005
0.969391999303,5e-005
0.970783999302,5e-005
0.972175999301,5e-005
0.9735679993,5e-005
0.974959999299,5e-005
0.976351999298,5e-005
0.977743999297,5e-005
0.979135999296,5e-005
0.980527999295,5e-005
0.981919999294,5e-005
0.983311999293,5e-005
0.984703999292,5e-005
0.986095999291,5e-005
0.98748799929,5e-005
0.988879999289,5e-005
0.990271999288,5e-005
0.991663999287,5e-005
0.993055999286,5e-005
0.994447999285,5e-005
0.995839999284,5e-005
0.997231999283,5e-005
0.998623999282,5e-005
1.000015999281,5e-005
1.00140799928,5e-005
1.002799999279,5e-005
1.004191999278,5e-005
1.005583999277,5e-005
1.006975999276,5e-005
1.008367999275,5e-005
1.009759999274,5e-005
1.011151999273,5e-005
1.012543999272,5e-005
1.013935999271,5e-005
1.01532799927,5e-005
1.016719999269,5e-005
1.018111999268,5e-005
1.019503999267,5e-005
1.020895999266,5e-005
1.022287999265,5e-005
1.023679999264,5e-005
1.025071999263,5e-005
1.026463999262,5e-005
1.027855999261,5e-005
1.02924799926,5e-005
1.030639999259,5e-005
1.032031999258,5e-005
1.033423999257,5e-005
1.034815999256,5e-005
1.036207999255,5e-005
1.037599999254,5e-005
1.038991999253,5e-005
1.040383999252,5e-005
1.041775999251,5e-005
1.04316799925,5e-005
1.044559999249,5e-005
1.045951999248,5e-005
1.047343999247,5e-005
1.048735999246,5e-005
1.050127999245,5e-005
1.051519999244,5e-005
1.052911999243,5e-005
1.054303999242,5e-005
1.055695999241,5e-005
1.05708799924,5e-005
1.058479999239,5e-005
1.059871999238,5e-005
1.061263999237,5e-005
1.062655999236,5e-005
1.064047999235,5e-005
1.065439999234,5e-005
1.066831999233,5e-005
1.068223999232,5e-005
1.069615999231,5e-005
1.07100799923,5e-005
1.072399999229,5e-005
1.073791999228,5e-005
1.075183999227,5e-005
1.076575999226,5e-005
1.077967999225,5e-005
1.079359999224,5e-005
1.080751999223,5e-005
1.082143999222,5e-005
1.083535999221,5e-005
1.08492799922,5e-005
1.086319999219,5e-005
1.087711999218,5e-005
1.089103999217,5e-005
1.090495999216,5e-005
1.091887999215,5e-005
1.093279999214,5e-005
1.094671999213,5e-005
1.096063999212,5e-005
1.097455999211,5e-005
1.09884799921,5e-005
1.100239999209,5e-005
1.101631999208,5e-005
1.103023999207,5e-005
1.104415999206,5e-005
1.105807999205,5e-005
1.107199999204,5e-005
1.108591999203,5e-005
1.109983999202,5e-005
1.111375999201,5e-005
1.1127679992,5e-005
1.114159999199,5e-005
1.115551999198,5e-005
1.116943999197,5e-005
1.118335999196,5e-005
1.119727999195,5e-005
1.121119999194,5e-005
1.122511999193,5e-005
1.123903999192,5e-005
1.125295999191,5e-005
1.12668799919,5e-005
1.128079999189,5e-005
1.129471999188,5e-005
1.130863999187,5e-005
1.132255999186,5e-005
1.133647999185,5e-005
1.135039999184,5e-005
1.136431999183,5e-005
1.137823999182,5e-005
1.139215999181,5e-005
1.14060799918,5e-005
1.141999999179,5e-005
1.143391999178,5e-005
1.144783999177,5e-005
1.146175999176,5e-005
1.147567999175,5e-005
1.148959999174,5e-005
1.150351999173,5e-005
1.151743999172,5e-005
1.153135999171,5e-005
1.15452799917,5e-005
1.155919999169,5e-005
1.157311999168,5e-005
1.158703999167,5e-005
1.160095999166,5e-005
1.161487999165,5e-005
1.162879999164,5e-005
1.164271999163,5e-005
1.165663999162,5e-005
1.167055999161,5e-005
1.16844799916,5e-005
1.169839999159,5e-005
1.171231999158,5e-005
1.172623999157,5e-005
1.174015999156,5e-005
1.175407999155,5e-005
1.176799999154,5e-005
1.178191999153,5e-005
1.179583999152,5e-005
1.180975999151,5e-005
1.18236799915,5e-005
1.183759999149,5e-005
1.185151999148,5e-005
1.186543999147,5e-005
1.187935999146,5e-005
1.189327999145,5e-005
1.190719999144,5e-005
1.192111999143,5e-005
1.193503999142,5e-005
1.194895999141,5e-005
1.19628799914,5e-005
1.197679999139,5e-005
1.199071999138,5e-005
1.200463999137,5e-005
1.201855999136,5e-005
1.203247999135,5e-005
1.204639999134,5e-005
1.206031999133,5e-005
1.207423999132,5e-005
1.208815999131,5e-005
1.21020799913,5e-005
1.211599999129,5e-005
1.212991999128,5e-005
1.214383999127,5e-005
1.215775999126,5e-005
1.217167999125,5e-005
1.218559999124,5e-005
1.219951999123,5e-005
1.221343999122,5e-005
1.222735999121,5e-005
1.22412799912,5e-005
1.225519999119,5e-005
1.226911999118,5e-005
1.228303999117,5e-005
1.229695999116,5e-005
1.231087999115,5e-005
1.232479999114,5e-005
1.233871999113,5e-005
1.235263999112,5e-005
1.236655999111,5e-005
1.23804799911,5e-005
1.239439999109,5e-005
1.240831999108,5e-005
1.242223999107,5e-005
1.243615999106,5e-005
1.245007999105,5e-005
1.246399999104,5e-005
1.247791999103,5e-005
1.249183999102,5e-005
1.250575999101,5e-005
1.2519679991,5e-005
1.253359999099,5e-005
1.254751999098,5e-005
1.256143999097,5e-005
1.257535999096,5e-005
1.258927999095,5e-005
1.260319999094,5e-005
1.261711999093,5e-005
1.263103999092,5e-005
1.264495999091,5e-005
1.26588799909,5e-005
1.267279999089,5e-005
1.268671999088,5e-005
1.270063999087,5e-005
1.271455999086,5e-005
1.272847999085,5e-005
1.274239999084,5e-005
1.275631999083,5e-005
