time,Network.host[0].spi.DataframeArrivalPeriod:vector
0.002192333563,0.00219233
0.004384333562,0.00219233
0.006576333561,0.00219233
0.00876833356,0.00219233
0.010960333559,0.00219233
0.013152333558,0.00219233
0.015344333557,0.00219233
0.017536333556,0.00219233
0.019728333555,0.00219233
0.021920333554,0.00219233
0.024112333553,0.00219233
0.026304333552,0.00219233
0.028496333551,0.00219233
0.03068833355,0.00219233
0.032880333549,0.00219233
0.035072333548,0.00219233
0.037264333547,0.00219233
0.039456333546,0.00219233
0.041648333545,0.00219233
0.043840333544,0.00219233
0.046032333543,0.00219233
0.048224333542,0.00219233
0.050416333541,0.00219233
0.05260833354,0.00219233
0.054800333539,0.00219233
0.056992333538,0.00219233
0.059184333537,0.00219233
0.061376333536,0.00219233
0.063568333535,0.00219233
0.065760333534,0.00219233
0.067952333533,0.00219233
0.070144333532,0.00219233
0.072336333531,0.00219233
0.07452833353,0.00219233
0.076720333529,0.00219233
0.078912333528,0.00219233
0.081104333527,0.00219233
0.083296333526,0.00219233
0.085488333525,0.00219233
0.087680333524,0.00219233
0.089872333523,0.00219233
0.092064333522,0.00219233
0.094256333521,0.00219233
0.09644833352,0.00219233
0.098640333519,0.00219233
0.100832333518,0.00219233
0.103024333517,0.00219233
0.105216333516,0.00219233
0.107408333515,0.00219233
0.109600333514,0.00219233
0.111792333513,0.00219233
0.113984333512,0.00219233
0.116176333511,0.00219233
0.11836833351,0.00219233
0.120560333509,0.00219233
0.122752333508,0.00219233
0.124944333507,0.00219233
0.127136333506,0.00219233
0.129328333505,0.00219233
0.131520333504,0.00219233
0.133712333503,0.00219233
0.135904333502,0.00219233
0.138096333501,0.00219233
0.1402883335,0.00219233
0.142480333499,0.00219233
0.144672333498,0.00219233
0.146864333497,0.00219233
0.149056333496,0.00219233
0.151248333495,0.00219233
0.153440333494,0.00219233
0.155632333493,0.00219233
0.157824333492,0.00219233
0.160016333491,0.00219233
0.16220833349,0.00219233
0.164400333489,0.00219233
0.166592333488,0.00219233
0.168784333487,0.00219233
0.170976333486,0.00219233
0.173168333485,0.00219233
0.175360333484,0.00219233
0.177552333483,0.00219233
0.179744333482,0.00219233
0.181936333481,0.00219233
0.18412833348,0.00219233
0.186320333479,0.00219233
0.188512333478,0.00219233
0.190704333477,0.00219233
0.192896333476,0.00219233
0.195088333475,0.00219233
0.197280333474,0.00219233
0.199472333473,0.00219233
0.201664333472,0.00219233
0.203856333471,0.00219233
0.20604833347,0.00219233
0.208240333469,0.00219233
0.210432333468,0.00219233
0.212624333467,0.00219233
0.214816333466,0.00219233
0.217008333465,0.00219233
0.219200333464,0.00219233
0.221392333463,0.00219233
0.223584333462,0.00219233
0.225776333461,0.00219233
0.22796833346,0.00219233
0.230160333459,0.00219233
0.232352333458,0.00219233
0.234544333457,0.00219233
0.236736333456,0.00219233
0.238928333455,0.00219233
0.241120333454,0.00219233
0.243312333453,0.00219233
0.245504333452,0.00219233
0.247696333451,0.00219233
0.24988833345,0.00219233
0.252080333449,0.00219233
0.254272333448,0.00219233
0.256464333447,0.00219233
0.258656333446,0.00219233
0.260848333445,0.00219233
0.263040333444,0.00219233
0.265232333443,0.00219233
0.267424333442,0.00219233
0.269616333441,0.00219233
0.27180833344,0.00219233
0.274000333439,0.00219233
0.276192333438,0.00219233
0.278384333437,0.00219233
0.280576333436,0.00219233
0.282768333435,0.00219233
0.284960333434,0.00219233
0.287152333433,0.00219233
0.289344333432,0.00219233
0.291536333431,0.00219233
0.29372833343,0.00219233
0.295920333429,0.00219233
0.298112333428,0.00219233
0.300304333427,0.00219233
0.302496333426,0.00219233
0.304688333425,0.00219233
0.306880333424,0.00219233
0.309072333423,0.00219233
0.311264333422,0.00219233
0.313456333421,0.00219233
0.31564833342,0.00219233
0.317840333419,0.00219233
0.320032333418,0.00219233
0.322224333417,0.00219233
0.324416333416,0.00219233
0.326608333415,0.00219233
0.328800333414,0.00219233
0.330992333413,0.00219233
0.333184333412,0.00219233
0.335376333411,0.00219233
0.33756833341,0.00219233
0.339760333409,0.00219233
0.341952333408,0.00219233
0.344144333407,0.00219233
0.346336333406,0.00219233
0.348528333405,0.00219233
0.350720333404,0.00219233
0.352912333403,0.00219233
0.355104333402,0.00219233
0.357296333401,0.00219233
0.3594883334,0.00219233
0.361680333399,0.00219233
0.363872333398,0.00219233
0.366064333397,0.00219233
0.368256333396,0.00219233
0.370448333395,0.00219233
0.372640333394,0.00219233
0.374832333393,0.00219233
0.377024333392,0.00219233
0.379216333391,0.00219233
0.38140833339,0.00219233
0.383600333389,0.00219233
0.385792333388,0.00219233
0.387984333387,0.00219233
0.390176333386,0.00219233
0.392368333385,0.00219233
0.394560333384,0.00219233
0.396752333383,0.00219233
0.398944333382,0.00219233
0.401136333381,0.00219233
0.40332833338,0.00219233
0.405520333379,0.00219233
0.407712333378,0.00219233
0.409904333377,0.00219233
0.412096333376,0.00219233
