time,Network.host[0].spi.setRxMode_time:vector
0.000049999999,5e-005
0.003328500342,5e-005
0.004224667123,5e-005
0.006017000685,5e-005
0.007809334247,5e-005
0.009601667809,5e-005
0.011394001371,5e-005
0.013186334933,5e-005
0.014978668495,5e-005
0.016771002057,5e-005
0.018563335619,5e-005
0.020355669181,5e-005
0.022148002743,5e-005
0.023940336305,5e-005
0.025732669867,5e-005
0.027525003429,5e-005
0.029317336991,5e-005
0.031109670553,5e-005
0.032902004115,5e-005
0.034694337677,5e-005
0.036486671239,5e-005
0.038279004801,5e-005
0.040071338363,5e-005
0.041863671925,5e-005
0.043656005487,5e-005
0.045448339049,5e-005
0.047240672611,5e-005
0.049033006173,5e-005
0.050825339735,5e-005
0.052617673297,5e-005
0.054410006859,5e-005
0.056202340421,5e-005
0.057994673983,5e-005
0.059787007545,5e-005
0.061579341107,5e-005
0.063371674669,5e-005
0.065164008231,5e-005
0.066956341793,5e-005
0.068748675355,5e-005
0.070541008917,5e-005
0.072333342479,5e-005
0.074125676041,5e-005
0.075918009603,5e-005
0.077710343165,5e-005
0.079502676727,5e-005
0.081295010289,5e-005
0.083087343851,5e-005
0.084879677413,5e-005
0.086672010975,5e-005
0.088464344537,5e-005
0.090256678099,5e-005
0.092049011661,5e-005
0.093841345223,5e-005
0.095633678785,5e-005
0.097426012347,5e-005
0.099218345909,5e-005
0.101010679471,5e-005
0.102803013033,5e-005
0.104595346595,5e-005
0.106387680157,5e-005
0.108180013719,5e-005
0.109972347281,5e-005
0.111764680843,5e-005
0.113557014405,5e-005
0.115349347967,5e-005
0.117141681529,5e-005
0.118934015091,5e-005
0.120726348653,5e-005
0.122518682215,5e-005
0.124311015777,5e-005
0.126103349339,5e-005
0.127895682901,5e-005
0.129688016463,5e-005
0.131480350025,5e-005
0.133272683587,5e-005
0.135065017149,5e-005
0.136857350711,5e-005
0.138649684273,5e-005
0.140442017835,5e-005
0.142234351397,5e-005
0.144026684959,5e-005
0.145819018521,5e-005
0.147611352083,5e-005
0.149403685645,5e-005
0.151196019207,5e-005
0.152988352769,5e-005
0.154780686331,5e-005
0.156573019893,5e-005
0.158365353455,5e-005
0.160157687017,5e-005
0.161950020579,5e-005
0.163742354141,5e-005
0.165534687703,5e-005
0.167327021265,5e-005
0.169119354827,5e-005
0.170911688389,5e-005
0.172704021951,5e-005
0.174496355513,5e-005
0.176288689075,5e-005
0.178081022637,5e-005
0.179873356199,5e-005
0.181665689761,5e-005
0.183458023323,5e-005
0.185250356885,5e-005
0.187042690447,5e-005
0.188835024009,5e-005
0.190627357571,5e-005
0.192419691133,5e-005
0.194212024695,5e-005
0.196004358257,5e-005
0.197796691819,5e-005
0.199589025381,5e-005
0.201381358943,5e-005
0.203173692505,5e-005
0.204966026067,5e-005
0.206758359629,5e-005
0.208550693191,5e-005
0.210343026753,5e-005
0.212135360315,5e-005
0.213927693877,5e-005
0.215720027439,5e-005
0.217512361001,5e-005
0.219304694563,5e-005
0.221097028125,5e-005
0.222889361687,5e-005
0.224681695249,5e-005
0.226474028811,5e-005
0.228266362373,5e-005
0.230058695935,5e-005
0.231851029497,5e-005
0.233643363059,5e-005
0.235435696621,5e-005
0.237228030183,5e-005
0.239020363745,5e-005
0.240812697307,5e-005
0.242605030869,5e-005
0.244397364431,5e-005
0.246189697993,5e-005
0.247982031555,5e-005
0.249774365117,5e-005
0.251566698679,5e-005
0.253359032241,5e-005
0.255151365803,5e-005
0.256943699365,5e-005
0.258736032927,5e-005
0.260528366489,5e-005
0.262320700051,5e-005
0.264113033613,5e-005
0.265905367175,5e-005
0.267697700737,5e-005
0.269490034299,5e-005
0.271282367861,5e-005
0.273074701423,5e-005
0.274867034985,5e-005
0.276659368547,5e-005
0.278451702109,5e-005
0.280244035671,5e-005
0.282036369233,5e-005
0.283828702795,5e-005
0.285621036357,5e-005
0.287413369919,5e-005
0.289205703481,5e-005
0.290998037043,5e-005
0.292790370605,5e-005
