time,Network.host[0].spi.ArrivedDataframesCount:vector
0.003792333563,1
0.007584333562,2
0.011376333561,3
0.01516833356,4
0.018960333559,5
0.022752333558,6
0.026544333557,7
0.030336333556,8
0.034128333555,9
0.037920333554,10
0.041712333553,11
0.045504333552,12
0.049296333551,13
0.05308833355,14
0.056880333549,15
0.060672333548,16
0.064464333547,17
0.068256333546,18
0.072048333545,19
0.075840333544,20
0.079632333543,21
0.083424333542,22
0.087216333541,23
0.09100833354,24
0.094800333539,25
0.098592333538,26
0.102384333537,27
0.106176333536,28
0.109968333535,29
0.113760333534,30
0.117552333533,31
0.121344333532,32
0.125136333531,33
0.12892833353,34
0.132720333529,35
0.136512333528,36
0.140304333527,37
0.144096333526,38
0.147888333525,39
0.151680333524,40
0.155472333523,41
0.159264333522,42
0.163056333521,43
0.16684833352,44
0.170640333519,45
0.174432333518,46
0.178224333517,47
0.182016333516,48
0.185808333515,49
0.189600333514,50
0.193392333513,51
0.197184333512,52
0.200976333511,53
0.20476833351,54
0.208560333509,55
0.212352333508,56
0.216144333507,57
0.219936333506,58
0.223728333505,59
0.227520333504,60
0.231312333503,61
0.235104333502,62
0.238896333501,63
0.2426883335,64
0.246480333499,65
0.250272333498,66
0.254064333497,67
0.257856333496,68
0.261648333495,69
0.265440333494,70
0.269232333493,71
0.273024333492,72
0.276816333491,73
0.28060833349,74
0.284400333489,75
0.288192333488,76
0.291984333487,77
0.295776333486,78
0.299568333485,79
0.303360333484,80
0.307152333483,81
0.310944333482,82
0.314736333481,83
0.31852833348,84
0.322320333479,85
0.326112333478,86
0.329904333477,87
0.333696333476,88
0.337488333475,89
0.341280333474,90
0.345072333473,91
0.348864333472,92
0.352656333471,93
0.35644833347,94
0.360240333469,95
0.364032333468,96
0.367824333467,97
0.371616333466,98
0.375408333465,99
0.379200333464,100
0.382992333463,101
0.386784333462,102
0.390576333461,103
0.39436833346,104
0.398160333459,105
0.401952333458,106
0.405744333457,107
0.409536333456,108
0.413328333455,109
0.417120333454,110
0.420912333453,111
0.424704333452,112
0.428496333451,113
0.43228833345,114
0.436080333449,115
0.439872333448,116
0.443664333447,117
0.447456333446,118
0.451248333445,119
0.455040333444,120
0.458832333443,121
0.462624333442,122
0.466416333441,123
0.47020833344,124
0.474000333439,125
0.477792333438,126
0.481584333437,127
0.485376333436,128
0.489168333435,129
0.492960333434,130
0.496752333433,131
0.500544333432,132
0.504336333431,133
0.50812833343,134
0.511920333429,135
0.515712333428,136
0.519504333427,137
0.523296333426,138
0.527088333425,139
0.530880333424,140
0.534672333423,141
0.538464333422,142
0.542256333421,143
0.54604833342,144
0.549840333419,145
0.553632333418,146
0.557424333417,147
0.561216333416,148
0.565008333415,149
0.568800333414,150
0.572592333413,151
0.576384333412,152
0.580176333411,153
0.58396833341,154
0.587760333409,155
0.591552333408,156
0.595344333407,157
0.599136333406,158
0.602928333405,159
0.606720333404,160
0.610512333403,161
0.614304333402,162
0.618096333401,163
0.6218883334,164
0.625680333399,165
0.629472333398,166
0.633264333397,167
0.637056333396,168
0.640848333395,169
0.644640333394,170
0.648432333393,171
0.652224333392,172
0.656016333391,173
0.65980833339,174
0.663600333389,175
0.667392333388,176
0.671184333387,177
0.674976333386,178
0.678768333385,179
0.682560333384,180
0.686352333383,181
0.690144333382,182
0.693936333381,183
0.69772833338,184
0.701520333379,185
0.705312333378,186
0.709104333377,187
0.712896333376,188
0.716688333375,189
0.720480333374,190
0.724272333373,191
0.728064333372,192
0.731856333371,193
0.73564833337,194
0.739440333369,195
0.743232333368,196
0.747024333367,197
0.750816333366,198
0.754608333365,199
0.758400333364,200
0.762192333363,201
0.765984333362,202
0.769776333361,203
0.77356833336,204
0.777360333359,205
0.781152333358,206
0.784944333357,207
0.788736333356,208
0.792528333355,209
0.796320333354,210
0.800112333353,211
0.803904333352,212
0.807696333351,213
0.81148833335,214
0.815280333349,215
0.819072333348,216
0.822864333347,217
0.826656333346,218
0.830448333345,219
0.834240333344,220
0.838032333343,221
0.841824333342,222
0.845616333341,223
0.84940833334,224
0.853200333339,225
0.856992333338,226
0.860784333337,227
0.864576333336,228
0.868368333335,229
0.872160333334,230
0.875952333333,231
0.879744333332,232
0.883536333331,233
0.88732833333,234
0.891120333329,235
0.894912333328,236
0.898704333327,237
0.902496333326,238
0.906288333325,239
0.910080333324,240
0.913872333323,241
0.917664333322,242
0.921456333321,243
0.92524833332,244
0.929040333319,245
0.932832333318,246
0.936624333317,247
0.940416333316,248
0.944208333315,249
0.948000333314,250
0.951792333313,251
0.955584333312,252
0.959376333311,253
0.96316833331,254
0.966960333309,255
0.970752333308,256
0.974544333307,257
0.978336333306,258
0.982128333305,259
0.985920333304,260
0.989712333303,261
0.993504333302,262
0.997296333301,263
1.0010883333,264
1.004880333299,265
