time,Network.host[0].spi.RxNoFrame_time:vector
0.00194616678,5e-005
0.009530833904,5e-005
0.013323167466,5e-005
0.017115501028,5e-005
0.02090783459,5e-005
0.024700168152,5e-005
0.028492501714,5e-005
0.032284835276,5e-005
0.036077168838,5e-005
0.0398695024,5e-005
0.043661835962,5e-005
0.047454169524,5e-005
0.051246503086,5e-005
0.055038836648,5e-005
0.05883117021,5e-005
0.062623503772,5e-005
0.066415837334,5e-005
0.070208170896,5e-005
0.074000504458,5e-005
0.07779283802,5e-005
0.081585171582,5e-005
0.085377505144,5e-005
0.089169838706,5e-005
0.092962172268,5e-005
0.09675450583,5e-005
0.100546839392,5e-005
0.104339172954,5e-005
0.108131506516,5e-005
0.111923840078,5e-005
0.11571617364,5e-005
0.119508507202,5e-005
0.123300840764,5e-005
0.127093174326,5e-005
0.130885507888,5e-005
0.13467784145,5e-005
0.138470175012,5e-005
0.142262508574,5e-005
0.146054842136,5e-005
0.149847175698,5e-005
0.15363950926,5e-005
0.157431842822,5e-005
0.161224176384,5e-005
0.165016509946,5e-005
0.168808843508,5e-005
0.17260117707,5e-005
0.176393510632,5e-005
0.180185844194,5e-005
0.183978177756,5e-005
0.187770511318,5e-005
0.19156284488,5e-005
0.195355178442,5e-005
0.199147512004,5e-005
0.202939845566,5e-005
0.206732179128,5e-005
0.21052451269,5e-005
0.214316846252,5e-005
0.218109179814,5e-005
0.221901513376,5e-005
0.225693846938,5e-005
0.2294861805,5e-005
0.233278514062,5e-005
0.237070847624,5e-005
0.240863181186,5e-005
0.244655514748,5e-005
0.24844784831,5e-005
0.252240181872,5e-005
0.256032515434,5e-005
0.259824848996,5e-005
0.263617182558,5e-005
0.26740951612,5e-005
0.271201849682,5e-005
0.274994183244,5e-005
0.278786516806,5e-005
0.282578850368,5e-005
0.28637118393,5e-005
0.290163517492,5e-005
0.293955851054,5e-005
0.297748184616,5e-005
0.301540518178,5e-005
0.30533285174,5e-005
0.309125185302,5e-005
0.312917518864,5e-005
0.316709852426,5e-005
0.320502185988,5e-005
0.32429451955,5e-005
0.328086853112,5e-005
0.331879186674,5e-005
0.335671520236,5e-005
0.339463853798,5e-005
0.34325618736,5e-005
0.347048520922,5e-005
0.350840854484,5e-005
0.354633188046,5e-005
0.358425521608,5e-005
0.36221785517,5e-005
0.366010188732,5e-005
0.369802522294,5e-005
0.373594855856,5e-005
0.377387189418,5e-005
0.38117952298,5e-005
0.384971856542,5e-005
0.388764190104,5e-005
0.392556523666,5e-005
0.396348857228,5e-005
0.40014119079,5e-005
0.403933524352,5e-005
0.407725857914,5e-005
0.411518191476,5e-005
0.415310525038,5e-005
0.4191028586,5e-005
0.422895192162,5e-005
0.426687525724,5e-005
0.430479859286,5e-005
0.434272192848,5e-005
0.43806452641,5e-005
0.441856859972,5e-005
0.445649193534,5e-005
0.449441527096,5e-005
0.453233860658,5e-005
0.45702619422,5e-005
0.460818527782,5e-005
0.464610861344,5e-005
0.468403194906,5e-005
0.472195528468,5e-005
0.47598786203,5e-005
0.479780195592,5e-005
0.483572529154,5e-005
0.487364862716,5e-005
0.491157196278,5e-005
0.49494952984,5e-005
0.498741863402,5e-005
0.502534196964,5e-005
0.506326530526,5e-005
0.510118864088,5e-005
0.51391119765,5e-005
0.517703531212,5e-005
0.521495864774,5e-005
0.525288198336,5e-005
0.529080531898,5e-005
0.53287286546,5e-005
0.536665199022,5e-005
0.540457532584,5e-005
0.544249866146,5e-005
0.548042199708,5e-005
0.55183453327,5e-005
0.555626866832,5e-005
0.559419200394,5e-005
0.563211533956,5e-005
0.567003867518,5e-005
0.57079620108,5e-005
0.574588534642,5e-005
0.578380868204,5e-005
0.582173201766,5e-005
0.585965535328,5e-005
0.58975786889,5e-005
0.593550202452,5e-005
0.597342536014,5e-005
0.601134869576,5e-005
0.604927203138,5e-005
0.6087195367,5e-005
0.612511870262,5e-005
0.616304203824,5e-005
0.620096537386,5e-005
0.623888870948,5e-005
0.62768120451,5e-005
0.631473538072,5e-005
0.635265871634,5e-005
0.639058205196,5e-005
0.642850538758,5e-005
0.64664287232,5e-005
0.650435205882,5e-005
0.654227539444,5e-005
0.658019873006,5e-005
0.661812206568,5e-005
0.66560454013,5e-005
0.669396873692,5e-005
0.673189207254,5e-005
0.676981540816,5e-005
0.680773874378,5e-005
0.68456620794,5e-005
0.688358541502,5e-005
0.692150875064,5e-005
0.695943208626,5e-005
0.699735542188,5e-005
0.70352787575,5e-005
0.707320209312,5e-005
0.711112542874,5e-005
0.714904876436,5e-005
0.718697209998,5e-005
0.72248954356,5e-005
0.726281877122,5e-005
0.730074210684,5e-005
0.733866544246,5e-005
0.737658877808,5e-005
0.74145121137,5e-005
0.745243544932,5e-005
0.749035878494,5e-005
0.752828212056,5e-005
0.756620545618,5e-005
0.76041287918,5e-005
0.764205212742,5e-005
0.767997546304,5e-005
0.771789879866,5e-005
0.775582213428,5e-005
0.77937454699,5e-005
0.783166880552,5e-005
0.786959214114,5e-005
0.790751547676,5e-005
0.794543881238,5e-005
0.7983362148,5e-005
0.802128548362,5e-005
0.805920881924,5e-005
0.809713215486,5e-005
0.813505549048,5e-005
0.81729788261,5e-005
0.821090216172,5e-005
0.824882549734,5e-005
0.828674883296,5e-005
0.832467216858,5e-005
0.83625955042,5e-005
0.840051883982,5e-005
0.843844217544,5e-005
0.847636551106,5e-005
0.851428884668,5e-005
0.85522121823,5e-005
0.859013551792,5e-005
0.862805885354,5e-005
0.866598218916,5e-005
0.870390552478,5e-005
0.87418288604,5e-005
0.877975219602,5e-005
0.881767553164,5e-005
0.885559886726,5e-005
0.889352220288,5e-005
0.89314455385,5e-005
0.896936887412,5e-005
0.900729220974,5e-005
0.904521554536,5e-005
0.908313888098,5e-005
0.91210622166,5e-005
0.915898555222,5e-005
0.919690888784,5e-005
0.923483222346,5e-005
0.927275555908,5e-005
0.93106788947,5e-005
0.934860223032,5e-005
0.938652556594,5e-005
0.942444890156,5e-005
0.946237223718,5e-005
0.95002955728,5e-005
0.953821890842,5e-005
0.957614224404,5e-005
0.961406557966,5e-005
0.965198891528,5e-005
0.96899122509,5e-005
0.972783558652,5e-005
0.976575892214,5e-005
0.980368225776,5e-005
0.984160559338,5e-005
0.9879528929,5e-005
0.991745226462,5e-005
0.995537560024,5e-005
0.999329893586,5e-005
1.003122227148,5e-005
1.00691456071,5e-005
1.010706894272,5e-005
1.014499227834,5e-005
1.018291561396,5e-005
1.022083894958,5e-005
1.02587622852,5e-005
1.029668562082,5e-005
