time,Network.host[1].spi.setTxMode_time:vector
0.00099,0.00099
0.004781999999,0.00099
0.008573999998,0.00099
0.012365999997,0.00099
0.016157999996,0.00099
0.019949999995,0.00099
0.023741999994,0.00099
0.027533999993,0.00099
0.031325999992,0.00099
0.035117999991,0.00099
0.03890999999,0.00099
0.042701999989,0.00099
0.046493999988,0.00099
0.050285999987,0.00099
0.054077999986,0.00099
0.057869999985,0.00099
0.061661999984,0.00099
0.065453999983,0.00099
0.069245999982,0.00099
0.073037999981,0.00099
0.07682999998,0.00099
0.080621999979,0.00099
0.084413999978,0.00099
0.088205999977,0.00099
0.091997999976,0.00099
0.095789999975,0.00099
0.099581999974,0.00099
0.103373999973,0.00099
0.107165999972,0.00099
0.110957999971,0.00099
0.11474999997,0.00099
0.118541999969,0.00099
0.122333999968,0.00099
0.126125999967,0.00099
0.129917999966,0.00099
0.133709999965,0.00099
0.137501999964,0.00099
0.141293999963,0.00099
0.145085999962,0.00099
0.148877999961,0.00099
0.15266999996,0.00099
0.156461999959,0.00099
0.160253999958,0.00099
0.164045999957,0.00099
0.167837999956,0.00099
0.171629999955,0.00099
0.175421999954,0.00099
0.179213999953,0.00099
0.183005999952,0.00099
0.186797999951,0.00099
0.19058999995,0.00099
0.194381999949,0.00099
0.198173999948,0.00099
0.201965999947,0.00099
0.205757999946,0.00099
0.209549999945,0.00099
0.213341999944,0.00099
0.217133999943,0.00099
0.220925999942,0.00099
0.224717999941,0.00099
0.22850999994,0.00099
0.232301999939,0.00099
0.236093999938,0.00099
0.239885999937,0.00099
0.243677999936,0.00099
0.247469999935,0.00099
0.251261999934,0.00099
0.255053999933,0.00099
0.258845999932,0.00099
0.262637999931,0.00099
0.26642999993,0.00099
0.270221999929,0.00099
0.274013999928,0.00099
0.277805999927,0.00099
0.281597999926,0.00099
0.285389999925,0.00099
0.289181999924,0.00099
0.292973999923,0.00099
0.296765999922,0.00099
0.300557999921,0.00099
0.30434999992,0.00099
0.308141999919,0.00099
0.311933999918,0.00099
0.315725999917,0.00099
0.319517999916,0.00099
0.323309999915,0.00099
0.327101999914,0.00099
0.330893999913,0.00099
0.334685999912,0.00099
0.338477999911,0.00099
0.34226999991,0.00099
0.346061999909,0.00099
0.349853999908,0.00099
0.353645999907,0.00099
0.357437999906,0.00099
0.361229999905,0.00099
0.365021999904,0.00099
0.368813999903,0.00099
0.372605999902,0.00099
0.376397999901,0.00099
0.3801899999,0.00099
0.383981999899,0.00099
0.387773999898,0.00099
0.391565999897,0.00099
0.395357999896,0.00099
0.399149999895,0.00099
0.402941999894,0.00099
0.406733999893,0.00099
0.410525999892,0.00099
0.414317999891,0.00099
0.41810999989,0.00099
0.421901999889,0.00099
0.425693999888,0.00099
0.429485999887,0.00099
0.433277999886,0.00099
0.437069999885,0.00099
0.440861999884,0.00099
0.444653999883,0.00099
0.448445999882,0.00099
0.452237999881,0.00099
0.45602999988,0.00099
0.459821999879,0.00099
0.463613999878,0.00099
0.467405999877,0.00099
0.471197999876,0.00099
0.474989999875,0.00099
0.478781999874,0.00099
0.482573999873,0.00099
0.486365999872,0.00099
0.490157999871,0.00099
0.49394999987,0.00099
0.497741999869,0.00099
0.501533999868,0.00099
0.505325999867,0.00099
0.509117999866,0.00099
0.512909999865,0.00099
0.516701999864,0.00099
0.520493999863,0.00099
0.524285999862,0.00099
0.528077999861,0.00099
0.53186999986,0.00099
0.535661999859,0.00099
0.539453999858,0.00099
0.543245999857,0.00099
0.547037999856,0.00099
0.550829999855,0.00099
0.554621999854,0.00099
0.558413999853,0.00099
0.562205999852,0.00099
0.565997999851,0.00099
0.56978999985,0.00099
0.573581999849,0.00099
0.577373999848,0.00099
0.581165999847,0.00099
0.584957999846,0.00099
0.588749999845,0.00099
0.592541999844,0.00099
0.596333999843,0.00099
0.600125999842,0.00099
0.603917999841,0.00099
0.60770999984,0.00099
0.611501999839,0.00099
0.615293999838,0.00099
0.619085999837,0.00099
0.622877999836,0.00099
0.626669999835,0.00099
0.630461999834,0.00099
0.634253999833,0.00099
0.638045999832,0.00099
0.641837999831,0.00099
0.64562999983,0.00099
0.649421999829,0.00099
0.653213999828,0.00099
0.657005999827,0.00099
0.660797999826,0.00099
0.664589999825,0.00099
0.668381999824,0.00099
0.672173999823,0.00099
0.675965999822,0.00099
0.679757999821,0.00099
0.68354999982,0.00099
0.687341999819,0.00099
0.691133999818,0.00099
0.694925999817,0.00099
0.698717999816,0.00099
0.702509999815,0.00099
0.706301999814,0.00099
0.710093999813,0.00099
0.713885999812,0.00099
0.717677999811,0.00099
0.72146999981,0.00099
0.725261999809,0.00099
0.729053999808,0.00099
0.732845999807,0.00099
0.736637999806,0.00099
0.740429999805,0.00099
0.744221999804,0.00099
0.748013999803,0.00099
0.751805999802,0.00099
0.755597999801,0.00099
0.7593899998,0.00099
0.763181999799,0.00099
0.766973999798,0.00099
0.770765999797,0.00099
0.774557999796,0.00099
0.778349999795,0.00099
0.782141999794,0.00099
0.785933999793,0.00099
0.789725999792,0.00099
0.793517999791,0.00099
0.79730999979,0.00099
0.801101999789,0.00099
0.804893999788,0.00099
0.808685999787,0.00099
0.812477999786,0.00099
0.816269999785,0.00099
0.820061999784,0.00099
0.823853999783,0.00099
0.827645999782,0.00099
0.831437999781,0.00099
0.83522999978,0.00099
0.839021999779,0.00099
0.842813999778,0.00099
0.846605999777,0.00099
0.850397999776,0.00099
0.854189999775,0.00099
0.857981999774,0.00099
0.861773999773,0.00099
0.865565999772,0.00099
0.869357999771,0.00099
0.87314999977,0.00099
0.876941999769,0.00099
0.880733999768,0.00099
0.884525999767,0.00099
0.888317999766,0.00099
0.892109999765,0.00099
0.895901999764,0.00099
0.899693999763,0.00099
0.903485999762,0.00099
0.907277999761,0.00099
0.91106999976,0.00099
0.914861999759,0.00099
0.918653999758,0.00099
0.922445999757,0.00099
0.926237999756,0.00099
0.930029999755,0.00099
0.933821999754,0.00099
0.937613999753,0.00099
0.941405999752,0.00099
0.945197999751,0.00099
0.94898999975,0.00099
0.952781999749,0.00099
0.956573999748,0.00099
0.960365999747,0.00099
0.964157999746,0.00099
0.967949999745,0.00099
0.971741999744,0.00099
0.975533999743,0.00099
0.979325999742,0.00099
0.983117999741,0.00099
0.98690999974,0.00099
0.990701999739,0.00099
0.994493999738,0.00099
0.998285999737,0.00099
1.002077999736,0.00099
1.005869999735,0.00099
1.009661999734,0.00099
1.013453999733,0.00099
1.017245999732,0.00099
1.021037999731,0.00099
1.02482999973,0.00099
1.028621999729,0.00099
1.032413999728,0.00099
1.036205999727,0.00099
1.039997999726,0.00099
1.043789999725,0.00099
1.047581999724,0.00099
1.051373999723,0.00099
1.055165999722,0.00099
1.058957999721,0.00099
1.06274999972,0.00099
1.066541999719,0.00099
1.070333999718,0.00099
1.074125999717,0.00099
1.077917999716,0.00099
1.081709999715,0.00099
1.085501999714,0.00099
1.089293999713,0.00099
1.093085999712,0.00099
1.096877999711,0.00099
1.10066999971,0.00099
1.104461999709,0.00099
1.108253999708,0.00099
1.112045999707,0.00099
1.115837999706,0.00099
1.119629999705,0.00099
1.123421999704,0.00099
1.127213999703,0.00099
1.131005999702,0.00099
1.134797999701,0.00099
1.1385899997,0.00099
1.142381999699,0.00099
1.146173999698,0.00099
1.149965999697,0.00099
1.153757999696,0.00099
1.157549999695,0.00099
1.161341999694,0.00099
1.165133999693,0.00099
1.168925999692,0.00099
1.172717999691,0.00099
1.17650999969,0.00099
1.180301999689,0.00099
1.184093999688,0.00099
1.187885999687,0.00099
1.191677999686,0.00099
1.195469999685,0.00099
1.199261999684,0.00099
1.203053999683,0.00099
1.206845999682,0.00099
1.210637999681,0.00099
1.21442999968,0.00099
1.218221999679,0.00099
1.222013999678,0.00099
1.225805999677,0.00099
1.229597999676,0.00099
1.233389999675,0.00099
1.237181999674,0.00099
1.240973999673,0.00099
1.244765999672,0.00099
1.248557999671,0.00099
1.25234999967,0.00099
1.256141999669,0.00099
1.259933999668,0.00099
1.263725999667,0.00099
1.267517999666,0.00099
1.271309999665,0.00099
1.275101999664,0.00099
1.278893999663,0.00099
1.282685999662,0.00099
1.286477999661,0.00099
1.29026999966,0.00099
1.294061999659,0.00099
1.297853999658,0.00099
1.301645999657,0.00099
1.305437999656,0.00099
1.309229999655,0.00099
1.313021999654,0.00099
1.316813999653,0.00099
1.320605999652,0.00099
1.324397999651,0.00099
1.32818999965,0.00099
1.331981999649,0.00099
1.335773999648,0.00099
1.339565999647,0.00099
1.343357999646,0.00099
1.347149999645,0.00099
1.350941999644,0.00099
1.354733999643,0.00099
1.358525999642,0.00099
1.362317999641,0.00099
1.36610999964,0.00099
1.369901999639,0.00099
1.373693999638,0.00099
1.377485999637,0.00099
1.381277999636,0.00099
1.385069999635,0.00099
1.388861999634,0.00099
1.392653999633,0.00099
1.396445999632,0.00099
1.400237999631,0.00099
1.40402999963,0.00099
1.407821999629,0.00099
1.411613999628,0.00099
1.415405999627,0.00099
1.419197999626,0.00099
1.422989999625,0.00099
1.426781999624,0.00099
1.430573999623,0.00099
1.434365999622,0.00099
1.438157999621,0.00099
1.44194999962,0.00099
1.445741999619,0.00099
