time,Network.host[0].spi.RxNoFrame_time:vector
0.00134616678,5e-005
0.006530833904,5e-005
0.009123167466,5e-005
0.011715501028,5e-005
0.01430783459,5e-005
0.016900168152,5e-005
0.019492501714,5e-005
0.022084835276,5e-005
0.024677168838,5e-005
0.0272695024,5e-005
0.029861835962,5e-005
0.032454169524,5e-005
0.035046503086,5e-005
0.037638836648,5e-005
0.04023117021,5e-005
0.042823503772,5e-005
0.045415837334,5e-005
0.048008170896,5e-005
0.050600504458,5e-005
0.05319283802,5e-005
0.055785171582,5e-005
0.058377505144,5e-005
0.060969838706,5e-005
0.063562172268,5e-005
0.06615450583,5e-005
0.068746839392,5e-005
0.071339172954,5e-005
0.073931506516,5e-005
0.076523840078,5e-005
0.07911617364,5e-005
0.081708507202,5e-005
0.084300840764,5e-005
0.086893174326,5e-005
0.089485507888,5e-005
0.09207784145,5e-005
0.094670175012,5e-005
0.097262508574,5e-005
0.099854842136,5e-005
0.102447175698,5e-005
0.10503950926,5e-005
0.107631842822,5e-005
0.110224176384,5e-005
0.112816509946,5e-005
0.115408843508,5e-005
0.11800117707,5e-005
0.120593510632,5e-005
0.123185844194,5e-005
0.125778177756,5e-005
0.128370511318,5e-005
0.13096284488,5e-005
0.133555178442,5e-005
0.136147512004,5e-005
0.138739845566,5e-005
0.141332179128,5e-005
0.14392451269,5e-005
0.146516846252,5e-005
0.149109179814,5e-005
0.151701513376,5e-005
0.154293846938,5e-005
0.1568861805,5e-005
0.159478514062,5e-005
0.162070847624,5e-005
0.164663181186,5e-005
0.167255514748,5e-005
0.16984784831,5e-005
0.172440181872,5e-005
0.175032515434,5e-005
0.177624848996,5e-005
0.180217182558,5e-005
0.18280951612,5e-005
0.185401849682,5e-005
0.187994183244,5e-005
0.190586516806,5e-005
0.193178850368,5e-005
0.19577118393,5e-005
0.198363517492,5e-005
0.200955851054,5e-005
0.203548184616,5e-005
0.206140518178,5e-005
0.20873285174,5e-005
0.211325185302,5e-005
0.213917518864,5e-005
0.216509852426,5e-005
0.219102185988,5e-005
0.22169451955,5e-005
0.224286853112,5e-005
0.226879186674,5e-005
0.229471520236,5e-005
0.232063853798,5e-005
0.23465618736,5e-005
0.237248520922,5e-005
0.239840854484,5e-005
0.242433188046,5e-005
0.245025521608,5e-005
0.24761785517,5e-005
0.250210188732,5e-005
0.252802522294,5e-005
0.255394855856,5e-005
0.257987189418,5e-005
0.26057952298,5e-005
0.263171856542,5e-005
0.265764190104,5e-005
0.268356523666,5e-005
0.270948857228,5e-005
0.27354119079,5e-005
0.276133524352,5e-005
0.278725857914,5e-005
0.281318191476,5e-005
0.283910525038,5e-005
0.2865028586,5e-005
0.289095192162,5e-005
0.291687525724,5e-005
0.294279859286,5e-005
0.296872192848,5e-005
0.29946452641,5e-005
0.302056859972,5e-005
0.304649193534,5e-005
0.307241527096,5e-005
0.309833860658,5e-005
0.31242619422,5e-005
0.315018527782,5e-005
0.317610861344,5e-005
0.320203194906,5e-005
0.322795528468,5e-005
0.32538786203,5e-005
0.327980195592,5e-005
0.330572529154,5e-005
0.333164862716,5e-005
0.335757196278,5e-005
0.33834952984,5e-005
0.340941863402,5e-005
0.343534196964,5e-005
0.346126530526,5e-005
0.348718864088,5e-005
0.35131119765,5e-005
0.353903531212,5e-005
0.356495864774,5e-005
0.359088198336,5e-005
0.361680531898,5e-005
0.36427286546,5e-005
0.366865199022,5e-005
0.369457532584,5e-005
0.372049866146,5e-005
0.374642199708,5e-005
0.37723453327,5e-005
0.379826866832,5e-005
0.382419200394,5e-005
0.385011533956,5e-005
0.387603867518,5e-005
0.39019620108,5e-005
0.392788534642,5e-005
0.395380868204,5e-005
0.397973201766,5e-005
