time,Network.host[0].app.Throughput:vector
0.004638500343,86234.8
0.005934667124,134801
0.008527000686,140729
0.011119334248,143894
0.01371166781,145861
0.016304001372,147203
0.018896334934,148177
0.021488668496,148916
0.024081002058,149495
0.02667333562,149962
0.029265669182,150347
0.031858002744,150669
0.034450336306,150942
0.037042669868,151177
0.03963500343,151381
0.042227336992,151561
0.044819670554,151719
0.047412004116,151860
0.050004337678,151987
0.05259667124,152101
0.055189004802,152204
0.057781338364,152298
0.060373671926,152384
0.062966005488,152463
0.06555833905,152536
0.068150672612,152603
0.070743006174,152665
0.073335339736,152723
0.075927673298,152777
0.07852000686,152827
0.081112340422,152874
0.083704673984,152919
0.086297007546,152960
0.088889341108,152999
0.09148167467,153036
0.094074008232,153071
0.096666341794,153104
0.099258675356,153135
0.101851008918,153165
0.10444334248,153193
0.107035676042,153220
0.109628009604,153246
0.112220343166,153270
0.114812676728,153293
0.11740501029,153315
0.119997343852,153337
0.122589677414,153357
0.125182010976,153377
0.127774344538,153395
0.1303666781,153413
0.132959011662,153431
0.135551345224,153447
0.138143678786,153463
0.140736012348,153479
0.14332834591,153494
0.145920679472,153508
0.148513013034,153522
0.151105346596,153535
0.153697680158,153548
0.15629001372,153561
0.158882347282,153573
0.161474680844,153584
0.164067014406,153596
0.166659347968,153607
0.16925168153,153617
0.171844015092,153628
0.174436348654,153638
0.177028682216,153647
0.179621015778,153657
0.18221334934,153666
0.184805682902,153675
0.187398016464,153684
0.189990350026,153692
0.192582683588,153700
0.19517501715,153708
0.197767350712,153716
0.200359684274,153724
0.202952017836,153731
0.205544351398,153738
0.20813668496,153745
0.210729018522,153752
0.213321352084,153759
0.215913685646,153765
0.218506019208,153772
0.22109835277,153778
0.223690686332,153784
0.226283019894,153790
0.228875353456,153796
0.231467687018,153801
0.23406002058,153807
0.236652354142,153812
0.239244687704,153817
0.241837021266,153823
0.244429354828,153828
0.24702168839,153833
0.249614021952,153838
0.252206355514,153842
0.254798689076,153847
0.257391022638,153852
0.2599833562,153856
0.262575689762,153860
0.265168023324,153865
0.267760356886,153869
0.270352690448,153873
0.27294502401,153877
0.275537357572,153881
0.278129691134,153885
0.280722024696,153889
0.283314358258,153893
0.28590669182,153896
0.288499025382,153900
0.291091358944,153904
0.293683692506,153907
0.296276026068,153911
0.29886835963,153914
0.301460693192,153917
0.304053026754,153921
0.306645360316,153924
0.309237693878,153927
0.31183002744,153930
0.314422361002,153933
0.317014694564,153936
0.319607028126,153939
0.322199361688,153942
0.32479169525,153945
0.327384028812,153948
0.329976362374,153950
0.332568695936,153953
0.335161029498,153956
0.33775336306,153958
0.340345696622,153961
0.342938030184,153964
0.345530363746,153966
0.348122697308,153969
0.35071503087,153971
0.353307364432,153974
0.355899697994,153976
0.358492031556,153978
0.361084365118,153981
0.36367669868,153983
0.366269032242,153985
0.368861365804,153987
0.371453699366,153990
0.374046032928,153992
0.37663836649,153994
0.379230700052,153996
0.381823033614,153998
0.384415367176,154000
0.387007700738,154002
0.3896000343,154004
0.392192367862,154006
0.394784701424,154008
0.397377034986,154010
0.399969368548,154012
0.40256170211,154014
0.405154035672,154015
0.407746369234,154017
0.410338702796,154019
0.412931036358,154021
0.41552336992,154023
0.418115703482,154024
0.420708037044,154026
0.423300370606,154028
0.425892704168,154029
0.42848503773,154031
0.431077371292,154033
0.433669704854,154034
0.436262038416,154036
0.438854371978,154037
0.44144670554,154039
0.444039039102,154041
0.446631372664,154042
0.449223706226,154044
0.451816039788,154045
0.45440837335,154046
0.457000706912,154048
0.459593040474,154049
0.462185374036,154051
0.464777707598,154052
0.46737004116,154054
0.469962374722,154055
0.472554708284,154056
0.475147041846,154058
0.477739375408,154059
0.48033170897,154060
0.482924042532,154061
0.485516376094,154063
0.488108709656,154064
0.490701043218,154065
0.49329337678,154067
0.495885710342,154068
0.498478043904,154069
0.501070377466,154070
0.503662711028,154071
0.50625504459,154073
0.508847378152,154074
0.511439711714,154075
0.514032045276,154076
0.516624378838,154077
0.5192167124,154078
0.521809045962,154079
0.524401379524,154080
0.526993713086,154082
0.529586046648,154083
0.53217838021,154084
0.534770713772,154085
0.537363047334,154086
0.539955380896,154087
0.542547714458,154088
0.54514004802,154089
0.547732381582,154090
0.550324715144,154091
0.552917048706,154092
0.555509382268,154093
0.55810171583,154094
0.560694049392,154095
0.563286382954,154096
0.565878716516,154097
0.568471050078,154098
0.57106338364,154098
0.573655717202,154099
0.576248050764,154100
0.578840384326,154101
0.581432717888,154102
0.58402505145,154103
0.586617385012,154104
0.589209718574,154105
0.591802052136,154106
0.594394385698,154106
0.59698671926,154107
0.599579052822,154108
