time,Network.host[0].spi.DataframeArrivalPeriod:vector
0.002592333563,0.00259233
0.005184333562,0.00259233
0.007776333561,0.00259233
0.01036833356,0.00259233
0.012960333559,0.00259233
0.015552333558,0.00259233
0.018144333557,0.00259233
0.020736333556,0.00259233
0.023328333555,0.00259233
0.025920333554,0.00259233
0.028512333553,0.00259233
0.031104333552,0.00259233
0.033696333551,0.00259233
0.03628833355,0.00259233
0.038880333549,0.00259233
0.041472333548,0.00259233
0.044064333547,0.00259233
0.046656333546,0.00259233
0.049248333545,0.00259233
0.051840333544,0.00259233
0.054432333543,0.00259233
0.057024333542,0.00259233
0.059616333541,0.00259233
0.06220833354,0.00259233
0.064800333539,0.00259233
0.067392333538,0.00259233
0.069984333537,0.00259233
0.072576333536,0.00259233
0.075168333535,0.00259233
0.077760333534,0.00259233
0.080352333533,0.00259233
0.082944333532,0.00259233
0.085536333531,0.00259233
0.08812833353,0.00259233
0.090720333529,0.00259233
0.093312333528,0.00259233
0.095904333527,0.00259233
0.098496333526,0.00259233
0.101088333525,0.00259233
0.103680333524,0.00259233
0.106272333523,0.00259233
0.108864333522,0.00259233
0.111456333521,0.00259233
0.11404833352,0.00259233
0.116640333519,0.00259233
0.119232333518,0.00259233
0.121824333517,0.00259233
0.124416333516,0.00259233
0.127008333515,0.00259233
0.129600333514,0.00259233
0.132192333513,0.00259233
0.134784333512,0.00259233
0.137376333511,0.00259233
0.13996833351,0.00259233
0.142560333509,0.00259233
0.145152333508,0.00259233
0.147744333507,0.00259233
0.150336333506,0.00259233
0.152928333505,0.00259233
0.155520333504,0.00259233
0.158112333503,0.00259233
0.160704333502,0.00259233
0.163296333501,0.00259233
0.1658883335,0.00259233
0.168480333499,0.00259233
0.171072333498,0.00259233
0.173664333497,0.00259233
0.176256333496,0.00259233
0.178848333495,0.00259233
0.181440333494,0.00259233
0.184032333493,0.00259233
0.186624333492,0.00259233
0.189216333491,0.00259233
0.19180833349,0.00259233
0.194400333489,0.00259233
0.196992333488,0.00259233
0.199584333487,0.00259233
0.202176333486,0.00259233
0.204768333485,0.00259233
0.207360333484,0.00259233
0.209952333483,0.00259233
0.212544333482,0.00259233
0.215136333481,0.00259233
0.21772833348,0.00259233
0.220320333479,0.00259233
0.222912333478,0.00259233
0.225504333477,0.00259233
0.228096333476,0.00259233
0.230688333475,0.00259233
0.233280333474,0.00259233
0.235872333473,0.00259233
0.238464333472,0.00259233
0.241056333471,0.00259233
0.24364833347,0.00259233
0.246240333469,0.00259233
0.248832333468,0.00259233
0.251424333467,0.00259233
0.254016333466,0.00259233
0.256608333465,0.00259233
0.259200333464,0.00259233
0.261792333463,0.00259233
0.264384333462,0.00259233
0.266976333461,0.00259233
0.26956833346,0.00259233
0.272160333459,0.00259233
0.274752333458,0.00259233
0.277344333457,0.00259233
0.279936333456,0.00259233
0.282528333455,0.00259233
0.285120333454,0.00259233
0.287712333453,0.00259233
0.290304333452,0.00259233
0.292896333451,0.00259233
0.29548833345,0.00259233
0.298080333449,0.00259233
0.300672333448,0.00259233
0.303264333447,0.00259233
0.305856333446,0.00259233
0.308448333445,0.00259233
0.311040333444,0.00259233
