time,Network.host[1].spi.setTxMode_time:vector
0.00051,0.00051
0.001901999999,0.00051
0.003293999998,0.00051
0.004685999997,0.00051
0.006077999996,0.00051
0.007469999995,0.00051
0.008861999994,0.00051
0.010253999993,0.00051
0.011645999992,0.00051
0.013037999991,0.00051
0.01442999999,0.00051
0.015821999989,0.00051
0.017213999988,0.00051
0.018605999987,0.00051
0.019997999986,0.00051
0.021389999985,0.00051
0.022781999984,0.00051
0.024173999983,0.00051
0.025565999982,0.00051
0.026957999981,0.00051
0.02834999998,0.00051
0.029741999979,0.00051
0.031133999978,0.00051
0.032525999977,0.00051
0.033917999976,0.00051
0.035309999975,0.00051
0.036701999974,0.00051
0.038093999973,0.00051
0.039485999972,0.00051
0.040877999971,0.00051
0.04226999997,0.00051
0.043661999969,0.00051
0.045053999968,0.00051
0.046445999967,0.00051
0.047837999966,0.00051
0.049229999965,0.00051
0.050621999964,0.00051
0.052013999963,0.00051
0.053405999962,0.00051
0.054797999961,0.00051
0.05618999996,0.00051
0.057581999959,0.00051
0.058973999958,0.00051
0.060365999957,0.00051
0.061757999956,0.00051
0.063149999955,0.00051
0.064541999954,0.00051
0.065933999953,0.00051
0.067325999952,0.00051
0.068717999951,0.00051
0.07010999995,0.00051
0.071501999949,0.00051
0.072893999948,0.00051
0.074285999947,0.00051
0.075677999946,0.00051
0.077069999945,0.00051
0.078461999944,0.00051
0.079853999943,0.00051
0.081245999942,0.00051
0.082637999941,0.00051
0.08402999994,0.00051
0.085421999939,0.00051
0.086813999938,0.00051
0.088205999937,0.00051
0.089597999936,0.00051
0.090989999935,0.00051
0.092381999934,0.00051
0.093773999933,0.00051
0.095165999932,0.00051
0.096557999931,0.00051
0.09794999993,0.00051
0.099341999929,0.00051
0.100733999928,0.00051
0.102125999927,0.00051
0.103517999926,0.00051
0.104909999925,0.00051
0.106301999924,0.00051
0.107693999923,0.00051
0.109085999922,0.00051
0.110477999921,0.00051
0.11186999992,0.00051
0.113261999919,0.00051
0.114653999918,0.00051
0.116045999917,0.00051
0.117437999916,0.00051
0.118829999915,0.00051
0.120221999914,0.00051
0.121613999913,0.00051
0.123005999912,0.00051
0.124397999911,0.00051
0.12578999991,0.00051
0.127181999909,0.00051
0.128573999908,0.00051
0.129965999907,0.00051
0.131357999906,0.00051
0.132749999905,0.00051
0.134141999904,0.00051
0.135533999903,0.00051
0.136925999902,0.00051
0.138317999901,0.00051
0.1397099999,0.00051
0.141101999899,0.00051
0.142493999898,0.00051
0.143885999897,0.00051
0.145277999896,0.00051
0.146669999895,0.00051
0.148061999894,0.00051
0.149453999893,0.00051
0.150845999892,0.00051
0.152237999891,0.00051
0.15362999989,0.00051
0.155021999889,0.00051
0.156413999888,0.00051
0.157805999887,0.00051
0.159197999886,0.00051
0.160589999885,0.00051
0.161981999884,0.00051
0.163373999883,0.00051
0.164765999882,0.00051
0.166157999881,0.00051
0.16754999988,0.00051
0.168941999879,0.00051
0.170333999878,0.00051
0.171725999877,0.00051
0.173117999876,0.00051
0.174509999875,0.00051
0.175901999874,0.00051
0.177293999873,0.00051
0.178685999872,0.00051
0.180077999871,0.00051
0.18146999987,0.00051
0.182861999869,0.00051
0.184253999868,0.00051
0.185645999867,0.00051
0.187037999866,0.00051
0.188429999865,0.00051
0.189821999864,0.00051
0.191213999863,0.00051
0.192605999862,0.00051
0.193997999861,0.00051
0.19538999986,0.00051
0.196781999859,0.00051
0.198173999858,0.00051
0.199565999857,0.00051
0.200957999856,0.00051
0.202349999855,0.00051
