time,Network.host[0].spi.DataframeArrivalPeriod:vector
0.001392333563,0.00139233
0.002784333562,0.00139233
0.004176333561,0.00139233
0.00556833356,0.00139233
0.006960333559,0.00139233
0.008352333558,0.00139233
0.009744333557,0.00139233
0.011136333556,0.00139233
0.012528333555,0.00139233
0.013920333554,0.00139233
0.015312333553,0.00139233
0.016704333552,0.00139233
0.018096333551,0.00139233
0.01948833355,0.00139233
0.020880333549,0.00139233
0.022272333548,0.00139233
0.023664333547,0.00139233
0.025056333546,0.00139233
0.026448333545,0.00139233
0.027840333544,0.00139233
0.029232333543,0.00139233
0.030624333542,0.00139233
0.032016333541,0.00139233
0.03340833354,0.00139233
0.034800333539,0.00139233
0.036192333538,0.00139233
0.037584333537,0.00139233
0.038976333536,0.00139233
0.040368333535,0.00139233
0.041760333534,0.00139233
0.043152333533,0.00139233
0.044544333532,0.00139233
0.045936333531,0.00139233
0.04732833353,0.00139233
0.048720333529,0.00139233
0.050112333528,0.00139233
0.051504333527,0.00139233
0.052896333526,0.00139233
0.054288333525,0.00139233
0.055680333524,0.00139233
0.057072333523,0.00139233
0.058464333522,0.00139233
0.059856333521,0.00139233
0.06124833352,0.00139233
0.062640333519,0.00139233
0.064032333518,0.00139233
0.065424333517,0.00139233
0.066816333516,0.00139233
0.068208333515,0.00139233
0.069600333514,0.00139233
0.070992333513,0.00139233
0.072384333512,0.00139233
0.073776333511,0.00139233
0.07516833351,0.00139233
0.076560333509,0.00139233
0.077952333508,0.00139233
0.079344333507,0.00139233
0.080736333506,0.00139233
0.082128333505,0.00139233
0.083520333504,0.00139233
0.084912333503,0.00139233
0.086304333502,0.00139233
0.087696333501,0.00139233
0.0890883335,0.00139233
0.090480333499,0.00139233
0.091872333498,0.00139233
0.093264333497,0.00139233
0.094656333496,0.00139233
0.096048333495,0.00139233
0.097440333494,0.00139233
0.098832333493,0.00139233
0.100224333492,0.00139233
0.101616333491,0.00139233
0.10300833349,0.00139233
0.104400333489,0.00139233
0.105792333488,0.00139233
0.107184333487,0.00139233
0.108576333486,0.00139233
0.109968333485,0.00139233
0.111360333484,0.00139233
0.112752333483,0.00139233
0.114144333482,0.00139233
0.115536333481,0.00139233
0.11692833348,0.00139233
0.118320333479,0.00139233
0.119712333478,0.00139233
0.121104333477,0.00139233
0.122496333476,0.00139233
0.123888333475,0.00139233
0.125280333474,0.00139233
0.126672333473,0.00139233
0.128064333472,0.00139233
0.129456333471,0.00139233
0.13084833347,0.00139233
0.132240333469,0.00139233
0.133632333468,0.00139233
0.135024333467,0.00139233
0.136416333466,0.00139233
0.137808333465,0.00139233
0.139200333464,0.00139233
0.140592333463,0.00139233
0.141984333462,0.00139233
0.143376333461,0.00139233
0.14476833346,0.00139233
0.146160333459,0.00139233
0.147552333458,0.00139233
0.148944333457,0.00139233
0.150336333456,0.00139233
0.151728333455,0.00139233
0.153120333454,0.00139233
0.154512333453,0.00139233
0.155904333452,0.00139233
0.157296333451,0.00139233
0.15868833345,0.00139233
0.160080333449,0.00139233
0.161472333448,0.00139233
0.162864333447,0.00139233
0.164256333446,0.00139233
0.165648333445,0.00139233
0.167040333444,0.00139233
0.168432333443,0.00139233
0.169824333442,0.00139233
0.171216333441,0.00139233
0.17260833344,0.00139233
0.174000333439,0.00139233
0.175392333438,0.00139233
0.176784333437,0.00139233
0.178176333436,0.00139233
0.179568333435,0.00139233
0.180960333434,0.00139233
0.182352333433,0.00139233
0.183744333432,0.00139233
0.185136333431,0.00139233
0.18652833343,0.00139233
0.187920333429,0.00139233
0.189312333428,0.00139233
0.190704333427,0.00139233
0.192096333426,0.00139233
0.193488333425,0.00139233
0.194880333424,0.00139233
0.196272333423,0.00139233
0.197664333422,0.00139233
0.199056333421,0.00139233
0.20044833342,0.00139233
0.201840333419,0.00139233
0.203232333418,0.00139233
0.204624333417,0.00139233
0.206016333416,0.00139233
0.207408333415,0.00139233
0.208800333414,0.00139233
0.210192333413,0.00139233
0.211584333412,0.00139233
0.212976333411,0.00139233
0.21436833341,0.00139233
0.215760333409,0.00139233
0.217152333408,0.00139233
0.218544333407,0.00139233
0.219936333406,0.00139233
0.221328333405,0.00139233
0.222720333404,0.00139233
0.224112333403,0.00139233
0.225504333402,0.00139233
0.226896333401,0.00139233
0.2282883334,0.00139233
0.229680333399,0.00139233
0.231072333398,0.00139233
0.232464333397,0.00139233
0.233856333396,0.00139233
0.235248333395,0.00139233
0.236640333394,0.00139233
0.238032333393,0.00139233
0.239424333392,0.00139233
0.240816333391,0.00139233
0.24220833339,0.00139233
0.243600333389,0.00139233
0.244992333388,0.00139233
0.246384333387,0.00139233
0.247776333386,0.00139233
0.249168333385,0.00139233
0.250560333384,0.00139233
0.251952333383,0.00139233
0.253344333382,0.00139233
0.254736333381,0.00139233
0.25612833338,0.00139233
0.257520333379,0.00139233
0.258912333378,0.00139233
0.260304333377,0.00139233
0.261696333376,0.00139233
0.263088333375,0.00139233
0.264480333374,0.00139233
0.265872333373,0.00139233
0.267264333372,0.00139233
0.268656333371,0.00139233
0.27004833337,0.00139233
0.271440333369,0.00139233
0.272832333368,0.00139233
0.274224333367,0.00139233
0.275616333366,0.00139233
0.277008333365,0.00139233
0.278400333364,0.00139233
0.279792333363,0.00139233
0.281184333362,0.00139233
0.282576333361,0.00139233
0.28396833336,0.00139233
0.285360333359,0.00139233
0.286752333358,0.00139233
0.288144333357,0.00139233
0.289536333356,0.00139233
0.290928333355,0.00139233
0.292320333354,0.00139233
0.293712333353,0.00139233
0.295104333352,0.00139233
0.296496333351,0.00139233
0.29788833335,0.00139233
0.299280333349,0.00139233
0.300672333348,0.00139233
0.302064333347,0.00139233
0.303456333346,0.00139233
0.304848333345,0.00139233
0.306240333344,0.00139233
0.307632333343,0.00139233
0.309024333342,0.00139233
0.310416333341,0.00139233
0.31180833334,0.00139233
0.313200333339,0.00139233
0.314592333338,0.00139233
0.315984333337,0.00139233
0.317376333336,0.00139233
0.318768333335,0.00139233
0.320160333334,0.00139233
0.321552333333,0.00139233
0.322944333332,0.00139233
0.324336333331,0.00139233
0.32572833333,0.00139233
0.327120333329,0.00139233
0.328512333328,0.00139233
0.329904333327,0.00139233
0.331296333326,0.00139233
0.332688333325,0.00139233
0.334080333324,0.00139233
0.335472333323,0.00139233
0.336864333322,0.00139233
0.338256333321,0.00139233
0.33964833332,0.00139233
0.341040333319,0.00139233
0.342432333318,0.00139233
0.343824333317,0.00139233
0.345216333316,0.00139233
0.346608333315,0.00139233
0.348000333314,0.00139233
0.349392333313,0.00139233
0.350784333312,0.00139233
0.352176333311,0.00139233
0.35356833331,0.00139233
0.354960333309,0.00139233
0.356352333308,0.00139233
0.357744333307,0.00139233
0.359136333306,0.00139233
0.360528333305,0.00139233
0.361920333304,0.00139233
0.363312333303,0.00139233
0.364704333302,0.00139233
0.366096333301,0.00139233
0.3674883333,0.00139233
0.368880333299,0.00139233
0.370272333298,0.00139233
0.371664333297,0.00139233
0.373056333296,0.00139233
0.374448333295,0.00139233
0.375840333294,0.00139233
0.377232333293,0.00139233
0.378624333292,0.00139233
0.380016333291,0.00139233
0.38140833329,0.00139233
0.382800333289,0.00139233
0.384192333288,0.00139233
0.385584333287,0.00139233
0.386976333286,0.00139233
0.388368333285,0.00139233
0.389760333284,0.00139233
0.391152333283,0.00139233
0.392544333282,0.00139233
0.393936333281,0.00139233
0.39532833328,0.00139233
0.396720333279,0.00139233
0.398112333278,0.00139233
0.399504333277,0.00139233
0.400896333276,0.00139233
0.402288333275,0.00139233
0.403680333274,0.00139233
0.405072333273,0.00139233
0.406464333272,0.00139233
0.407856333271,0.00139233
0.40924833327,0.00139233
0.410640333269,0.00139233
0.412032333268,0.00139233
0.413424333267,0.00139233
0.414816333266,0.00139233
0.416208333265,0.00139233
0.417600333264,0.00139233
0.418992333263,0.00139233
0.420384333262,0.00139233
0.421776333261,0.00139233
0.42316833326,0.00139233
0.424560333259,0.00139233
0.425952333258,0.00139233
0.427344333257,0.00139233
0.428736333256,0.00139233
0.430128333255,0.00139233
0.431520333254,0.00139233
